adName,大类,wgs84_lng,wgs84_lat
新城区,通行设施,109.011328,34.262229
新城区,通行设施,109.004513,34.266453
新城区,通行设施,109.00662,34.260027
新城区,通行设施,109.010955,34.262194
新城区,通行设施,109.003318,34.244872
新城区,通行设施,109.004665,34.266264
新城区,通行设施,109.00466,34.265432
新城区,通行设施,109.000659,34.272197
新城区,通行设施,109.011455,34.244327
新城区,通行设施,109.011455,34.242461
新城区,通行设施,109.001151,34.264128
新城区,通行设施,109.002364,34.266404
新城区,通行设施,109.000331,34.253246
新城区,通行设施,109.000322,34.252334
新城区,通行设施,109.001276,34.251039
新城区,通行设施,109.000791,34.251604
新城区,通行设施,109.012065,34.260533
新城区,通行设施,109.01184,34.259848
新城区,通行设施,109.002577,34.260198
新城区,通行设施,109.000527,34.262925
新城区,通行设施,109.011392,34.26719
新城区,通行设施,108.997264,34.252395
新城区,通行设施,109.000582,34.256664
新城区,通行设施,109.011501,34.261088
新城区,通行设施,109.012533,34.262879
新城区,通行设施,109.001277,34.258031
新城区,通行设施,109.005146,34.250794
新城区,通行设施,109.00301,34.258916
新城区,通行设施,108.994851,34.254785
新城区,通行设施,109.01286,34.25236
新城区,通行设施,109.001297,34.254238
新城区,通行设施,109.002846,34.258735
新城区,通行设施,108.994876,34.250142
新城区,通行设施,108.99771,34.26561
新城区,通行设施,109.000271,34.269256
新城区,通行设施,109.000071,34.272336
新城区,通行设施,109.012154,34.252358
新城区,通行设施,109.00352,34.258703
新城区,通行设施,109.011343,34.25852
新城区,通行设施,108.997105,34.25219
新城区,通行设施,108.997461,34.252806
新城区,通行设施,108.998239,34.25501
新城区,通行设施,108.998272,34.254714
新城区,通行设施,109.003552,34.252024
新城区,通行设施,109.00916,34.261632
新城区,通行设施,109.004507,34.246127
新城区,通行设施,109.007796,34.266423
新城区,通行设施,109.004971,34.248336
新城区,通行设施,109.008073,34.249147
新城区,通行设施,109.006272,34.244154
新城区,通行设施,109.007757,34.249111
新城区,通行设施,109.001823,34.272053
新城区,通行设施,109.004703,34.268374
新城区,通行设施,109.006049,34.266372
新城区,通行设施,109.005082,34.262
新城区,通行设施,109.004623,34.263578
新城区,通行设施,109.004879,34.245204
新城区,通行设施,109.011354,34.246535
新城区,通行设施,109.009207,34.265824
新城区,通行设施,109.002295,34.273861
新城区,通行设施,109.009243,34.258191
新城区,通行设施,109.006595,34.25855
新城区,通行设施,109.011411,34.25549
新城区,通行设施,109.001797,34.245751
新城区,通行设施,109.002994,34.265348
新城区,通行设施,108.997428,34.255
新城区,通行设施,109.00049,34.256401
新城区,通行设施,109.003411,34.261067
新城区,通行设施,109.014024,34.256573
新城区,通行设施,109.008788,34.26659
新城区,通行设施,109.011343,34.257527
新城区,通行设施,109.002339,34.254677
新城区,通行设施,109.011464,34.257937
新城区,通行设施,109.012592,34.255073
新城区,通行设施,109.001351,34.257695
新城区,通行设施,109.006694,34.249346
新城区,通行设施,108.996978,34.255597
新城区,通行设施,109.00465,34.268882
新城区,通行设施,109.003523,34.269667
新城区,通行设施,109.01265,34.272101
新城区,通行设施,109.00239,34.271336
新城区,通行设施,109.001815,34.258182
新城区,通行设施,109.001007,34.256645
新城区,通行设施,108.998126,34.257192
新城区,通行设施,109.001061,34.259633
新城区,通行设施,109.00046,34.260236
新城区,通行设施,109.01471,34.259819
新城区,通行设施,108.998951,34.256785
新城区,通行设施,108.999233,34.262697
新城区,通行设施,108.997817,34.267778
新城区,通行设施,108.997843,34.267508
新城区,通行设施,108.999303,34.25472
新城区,通行设施,109.003742,34.260094
新城区,通行设施,109.01186,34.266735
新城区,通行设施,109.002271,34.259665
新城区,通行设施,109.014612,34.261942
新城区,通行设施,109.001364,34.251124
新城区,通行设施,108.997807,34.266349
新城区,通行设施,108.998317,34.264258
新城区,通行设施,109.000081,34.252741
新城区,通行设施,109.003055,34.266454
新城区,通行设施,109.005004,34.267895
新城区,通行设施,108.997495,34.250576
新城区,通行设施,108.998219,34.250365
新城区,通行设施,108.996314,34.268026
新城区,通行设施,109.011386,34.267805
新城区,通行设施,109.013645,34.262863
新城区,通行设施,109.001709,34.245331
新城区,通行设施,109.011372,34.266823
新城区,通行设施,109.01238,34.26182
新城区,通行设施,109.004737,34.267917
新城区,通行设施,109.001911,34.265043
新城区,通行设施,109.000519,34.253774
新城区,通行设施,109.01375,34.252376
新城区,通行设施,109.002421,34.250904
新城区,通行设施,109.000455,34.253767
新城区,通行设施,109.000463,34.25342
新城区,通行设施,109.003022,34.26593
新城区,通行设施,108.998178,34.258469
新城区,通行设施,108.999311,34.263961
新城区,通行设施,108.999024,34.250673
新城区,通行设施,108.998177,34.258217
新城区,通行设施,108.998241,34.25127
新城区,通行设施,108.999076,34.25316
新城区,通行设施,108.998264,34.261344
新城区,通行设施,108.99906,34.252913
新城区,通行设施,108.999617,34.25663
新城区,通行设施,108.999263,34.252908
新城区,通行设施,108.998604,34.25181
新城区,通行设施,108.999401,34.252791
新城区,通行设施,108.999086,34.260237
新城区,通行设施,108.999877,34.261712
新城区,通行设施,108.999927,34.261451
新城区,通行设施,108.999749,34.260655
新城区,通行设施,108.998484,34.251271
新城区,通行设施,108.998917,34.258665
新城区,通行设施,108.999006,34.258754
新城区,通行设施,108.999099,34.260661
新城区,通行设施,109.013851,34.25999
新城区,通行设施,108.999052,34.255847
新城区,通行设施,109.000414,34.26651
新城区,通行设施,109.001287,34.267687
新城区,通行设施,109.014714,34.261428
新城区,通行设施,109.01472,34.261538
新城区,通行设施,109.000527,34.26068
新城区,通行设施,108.997677,34.2522
新城区,通行设施,108.997383,34.250148
新城区,通行设施,109.00179,34.267969
新城区,通行设施,109.003318,34.244872
新城区,通行设施,109.003226,34.26019
新城区,通行设施,109.001846,34.250268
新城区,通行设施,109.001722,34.250417
新城区,通行设施,109.001062,34.25019
新城区,通行设施,109.013141,34.242366
新城区,通行设施,109.012696,34.26084
新城区,通行设施,109.001338,34.250174
新城区,通行设施,109.001779,34.267147
新城区,通行设施,109.000298,34.262948
新城区,通行设施,108.999792,34.258731
新城区,通行设施,108.998343,34.261116
新城区,通行设施,108.997599,34.267338
新城区,通行设施,108.999328,34.252173
新城区,通行设施,108.965337,34.265439
新城区,通行设施,108.960281,34.267036
新城区,通行设施,108.960092,34.265357
新城区,通行设施,108.965009,34.266085
新城区,通行设施,108.96605,34.265414
新城区,通行设施,108.969974,34.270878
新城区,通行设施,108.959275,34.267148
新城区,通行设施,108.958805,34.267308
新城区,通行设施,108.963718,34.27167
新城区,通行设施,108.970404,34.271747
新城区,通行设施,108.964337,34.272198
新城区,通行设施,108.963969,34.268725
新城区,通行设施,108.964329,34.268384
新城区,通行设施,108.964329,34.268384
新城区,通行设施,108.970135,34.27111
新城区,通行设施,108.964314,34.27232
新城区,通行设施,108.970024,34.271757
新城区,通行设施,108.96347,34.271274
新城区,通行设施,108.965093,34.26554
新城区,通行设施,108.961723,34.262363
新城区,通行设施,108.958901,34.261981
新城区,通行设施,108.960113,34.261293
新城区,通行设施,108.960473,34.261685
新城区,通行设施,108.960486,34.2614
新城区,通行设施,108.957801,34.263476
新城区,通行设施,108.958823,34.267544
新城区,通行设施,108.966127,34.265698
新城区,通行设施,108.960762,34.26653
新城区,通行设施,108.966691,34.265495
新城区,通行设施,108.966691,34.265495
新城区,通行设施,108.961558,34.26565
新城区,通行设施,108.959267,34.261501
新城区,通行设施,108.96474,34.266358
新城区,通行设施,108.965288,34.267052
新城区,通行设施,108.957928,34.266525
新城区,通行设施,108.959912,34.267348
新城区,通行设施,108.95925,34.267571
新城区,通行设施,108.961142,34.267052
新城区,通行设施,108.961273,34.266073
新城区,通行设施,108.957856,34.264741
新城区,通行设施,108.957583,34.266182
新城区,通行设施,108.970337,34.269684
新城区,通行设施,108.960181,34.261811
新城区,通行设施,108.959247,34.267562
新城区,通行设施,108.970362,34.26925
新城区,通行设施,108.958656,34.267582
新城区,通行设施,108.959643,34.263284
新城区,通行设施,108.95952,34.263367
新城区,通行设施,108.961203,34.262666
新城区,通行设施,108.961226,34.262923
新城区,通行设施,108.946095,34.268257
新城区,通行设施,108.944741,34.264011
新城区,通行设施,108.944765,34.268242
新城区,通行设施,108.947417,34.266145
新城区,通行设施,108.967973,34.275051
新城区,通行设施,108.946884,34.264963
新城区,通行设施,108.947999,34.266286
新城区,通行设施,108.94757,34.265692
新城区,通行设施,108.969299,34.270873
新城区,通行设施,108.960923,34.270091
新城区,通行设施,108.969196,34.269989
新城区,通行设施,108.969165,34.270093
新城区,通行设施,108.960575,34.271426
新城区,通行设施,108.960232,34.268902
新城区,通行设施,108.964428,34.274707
新城区,通行设施,108.965392,34.273273
新城区,通行设施,108.964334,34.271042
新城区,通行设施,108.965648,34.270825
新城区,通行设施,108.968829,34.271856
新城区,通行设施,108.969155,34.269314
新城区,通行设施,108.969163,34.271069
新城区,通行设施,108.946143,34.263135
新城区,通行设施,108.943648,34.263451
新城区,通行设施,108.945626,34.263471
新城区,通行设施,108.94282,34.264636
新城区,通行设施,108.967935,34.273815
新城区,通行设施,108.960374,34.273096
新城区,通行设施,108.958954,34.268869
新城区,通行设施,108.960941,34.270756
新城区,通行设施,108.964082,34.26982
新城区,通行设施,108.950103,34.263494
新城区,通行设施,108.967852,34.269486
新城区,通行设施,108.958513,34.274108
