adName,大类,wgs84_lng,wgs84_lat
新城区,商务住宅,108.95475,34.281743
新城区,商务住宅,108.983036,34.286128
新城区,商务住宅,108.950944,34.285469
新城区,商务住宅,108.992186,34.284957
新城区,商务住宅,108.987409,34.290778
新城区,商务住宅,108.98111,34.286547
新城区,商务住宅,108.991462,34.281997
新城区,商务住宅,108.982711,34.289672
新城区,商务住宅,108.981237,34.285534
新城区,商务住宅,108.986888,34.291888
新城区,商务住宅,108.947929,34.28676
新城区,商务住宅,108.986875,34.287923
新城区,商务住宅,108.969277,34.281245
新城区,商务住宅,108.94942,34.290787
新城区,商务住宅,108.947971,34.285906
新城区,商务住宅,108.948294,34.285299
新城区,商务住宅,108.96393,34.278896
新城区,商务住宅,108.951771,34.278742
新城区,商务住宅,109.022815,34.251116
新城区,商务住宅,109.016934,34.245246
新城区,商务住宅,109.022154,34.253513
新城区,商务住宅,109.02068,34.254718
新城区,商务住宅,109.023589,34.251247
新城区,商务住宅,109.023685,34.252145
新城区,商务住宅,109.023332,34.253203
新城区,商务住宅,109.016476,34.271463
新城区,商务住宅,109.01255,34.268238
新城区,商务住宅,109.01172,34.272366
新城区,商务住宅,109.011979,34.267359
新城区,商务住宅,109.013335,34.248689
新城区,商务住宅,109.022582,34.251952
新城区,商务住宅,109.013383,34.254709
新城区,商务住宅,109.02187,34.249648
新城区,商务住宅,109.015278,34.246907
新城区,商务住宅,108.987728,34.285999
新城区,商务住宅,109.018562,34.274555
新城区,商务住宅,109.013691,34.271733
新城区,商务住宅,109.012366,34.267382
新城区,商务住宅,109.011652,34.268867
新城区,商务住宅,109.020508,34.253163
新城区,商务住宅,108.978522,34.296268
新城区,商务住宅,108.976842,34.29593
新城区,商务住宅,108.979017,34.296546
新城区,商务住宅,108.949207,34.284689
新城区,商务住宅,108.967963,34.288781
新城区,商务住宅,108.965176,34.280301
新城区,商务住宅,108.967589,34.290454
新城区,商务住宅,108.949287,34.289213
新城区,商务住宅,108.953511,34.278635
新城区,商务住宅,108.989742,34.281551
