adName,大类,wgs84_lng,wgs84_lat,X_CGC2000,Y_CGC2000
新城区,政府机构及社会团体,108.953041,34.275322,35026.12294787,3805752.4195494964
新城区,政府机构及社会团体,108.953041,34.275322,35026.12294787,3805752.4195494964
新城区,政府机构及社会团体,108.953041,34.275322,35026.12294787,3805752.4195494964
新城区,政府机构及社会团体,108.953041,34.275322,35026.12294787,3805752.4195494964
新城区,政府机构及社会团体,108.949877,34.264823,34676.3108991952,3804600.6459121914
新城区,政府机构及社会团体,108.951039,34.265194,34785.53085296933,3804636.5270732287
新城区,政府机构及社会团体,108.951281,34.265138,34807.54067957186,3804629.1960426914
新城区,政府机构及社会团体,108.999348,34.281223,39328.668189411925,3806196.5080781467
新城区,政府机构及社会团体,109.00214,34.290946,39639.32173248072,3807263.8799018813
新城区,政府机构及社会团体,109.011372,34.289586,40483.055535753025,3807070.9097557
新城区,政府机构及社会团体,109.002571,34.291078,39679.78115328547,3807276.585026148
新城区,政府机构及社会团体,109.003642,34.279317,39714.183847754204,3805965.278763862
新城区,政府机构及社会团体,109.00721,34.27909,40041.94823813491,3805923.868298351
新城区,政府机构及社会团体,109.01343,34.289139,40670.358763126074,3807011.926906563
新城区,政府机构及社会团体,108.99766,34.284913,39193.230705900234,3806614.0766347
新城区,政府机构及社会团体,109.000737,34.290285,39506.350147628866,3807196.8283968624
新城区,政府机构及社会团体,109.000417,34.289653,39473.38662528159,3807128.078161621
新城区,政府机构及社会团体,109.002049,34.281604,39579.807060880645,3806226.558995107
新城区,政府机构及社会团体,109.001272,34.286745,39536.29908902757,3806801.164706476
新城区,政府机构及社会团体,109.002048,34.284053,39593.115987426834,3806498.6049561035
新城区,政府机构及社会团体,109.002046,34.281613,39579.579685282195,3806227.572365339
新城区,政府机构及社会团体,109.011161,34.289441,40462.809558344656,3807055.7595605217
新城区,政府机构及社会团体,109.009241,34.288526,40280.78786950593,3806962.8267986
新城区,政府机构及社会团体,109.003506,34.289618,39757.99701321591,3807110.1578432727
新城区,政府机构及社会团体,109.001352,34.288065,39550.90025977715,3806947.4304424482
新城区,政府机构及社会团体,109.001273,34.288168,39544.18020791683,3806959.230876276
新城区,政府机构及社会团体,109.005644,34.290451,39959.67348329583,3807192.982346436
新城区,政府机构及社会团体,109.002088,34.281753,39584.218467638595,3806242.933167006
新城区,政府机构及社会团体,109.011275,34.28337,40440.15793820686,3806380.863239845
新城区,政府机构及社会团体,109.002572,34.290032,39674.14902146632,3807160.388027093
新城区,政府机构及社会团体,109.002452,34.290222,39664.125032853044,3807182.0387999006
新城区,政府机构及社会团体,109.001247,34.288159,39541.733733843546,3806958.3492564885
新城区,政府机构及社会团体,109.001842,34.278215,39542.17580839759,3805851.0401219665
新城区,政府机构及社会团体,108.999208,34.279904,39308.53765142412,3806050.626089104
新城区,政府机构及社会团体,109.004508,34.278744,39790.90409160522,3805897.6967448485
新城区,政府机构及社会团体,109.00517,34.278884,39852.71305573761,3805910.243205577
新城区,政府机构及社会团体,108.998366,34.279883,39230.78213079524,3806052.1202498395
新城区,政府机构及社会团体,109.001098,34.276985,39466.83949001657,3805717.7879967815
新城区,政府机构及社会团体,109.015962,34.289556,40906.0815754832,3807046.7755055237
新城区,政府机构及社会团体,108.997227,34.284135,39149.04468261247,3806529.6227500443
新城区,政府机构及社会团体,108.999085,34.280728,39301.707267083984,3806142.717334142
新城区,政府机构及社会团体,109.014971,34.288865,40810.94123777916,3806974.5074830037
新城区,政府机构及社会团体,108.997686,34.282043,39179.90905604052,3806295.1504301294
新城区,政府机构及社会团体,108.997746,34.282045,39185.452450513956,3806295.0998283625
新城区,政府机构及社会团体,108.999522,34.281118,39344.13757336774,3806184.053640621
新城区,政府机构及社会团体,108.999211,34.279911,39308.852603960375,3806051.3900349424
新城区,政府机构及社会团体,109.01522,34.289132,40835.35616726271,3807003.0382147953
新城区,政府机构及社会团体,108.999229,34.279712,39309.42289768788,3806029.2027515993
新城区,政府机构及社会团体,108.999199,34.279904,39307.70776471484,3806050.666990787
新城区,政府机构及社会团体,108.999206,34.279903,39308.34775734629,3806050.5240955423
新城区,政府机构及社会团体,109.015067,34.289127,40821.222483515274,3807003.1759873694
新城区,政府机构及社会团体,109.00184,34.278208,39541.95308401174,3805850.271627662
新城区,政府机构及社会团体,108.99928,34.279934,39315.340986860334,3806053.6313626813
新城区,政府机构及社会团体,109.001942,34.278279,39551.74712411157,3805857.695204525
新城区,政府机构及社会团体,108.999056,34.253132,39147.99606177653,3803077.4089994966
新城区,政府机构及社会团体,109.005456,34.25398,39742.95937769872,3803142.549680786
新城区,政府机构及社会团体,108.999274,34.253194,39168.44340129662,3803083.305751518
新城区,政府机构及社会团体,108.99909,34.253328,39152.20454740565,3803099.026745467
新城区,政府机构及社会团体,108.99904,34.253327,39147.587128264655,3803099.142818223
新城区,政府机构及社会团体,108.999096,34.253325,39152.74156754394,3803098.666238836
新城区,政府机构及社会团体,108.999093,34.253326,39152.470321868546,3803098.7909507924
新城区,政府机构及社会团体,108.942801,34.272621,34066.86403147137,3805499.3905958333
新城区,政府机构及社会团体,108.942801,34.272714,34067.37888248189,3805509.72162204
新城区,政府机构及社会团体,108.999093,34.253326,39152.470321868546,3803098.7909507924
新城区,政府机构及社会团体,109.005663,34.246013,39718.524991816375,3802256.617897704
新城区,政府机构及社会团体,108.957361,34.271811,35405.11919193232,3805342.593016105
新城区,政府机构及社会团体,109.00556,34.246179,39709.930450725835,3802275.524831716
新城区,政府机构及社会团体,108.958557,34.272987,35521.905026509834,3805467.7493841713
新城区,政府机构及社会团体,108.995794,34.252848,38845.55675975833,3803060.685933808
新城区,政府机构及社会团体,108.957148,34.271881,35385.862581736525,3805351.345078312
新城区,政府机构及社会团体,108.999093,34.253326,39152.470321868546,3803098.7909507924
新城区,政府机构及社会团体,108.99904,34.253327,39147.587128264655,3803099.142818223
新城区,政府机构及社会团体,108.942812,34.272624,34067.89506600198,3805499.6733004875
新城区,政府机构及社会团体,108.948881,34.27327,34631.15281399654,3805543.5595484367
新城区,政府机构及社会团体,108.959144,34.273296,35577.74286814866,3805499.3855919503
新城区,政府机构及社会团体,108.956626,34.271939,35338.04358844226,3805360.180304952
新城区,政府机构及社会团体,108.948756,34.273286,34619.71384164016,3805545.910720108
新城区,政府机构及社会团体,109.00518,34.250828,39700.27804645657,3802793.670513216
新城区,政府机构及社会团体,108.956577,34.27174,35332.426155939,3805338.2988778083
新城区,政府机构及社会团体,108.959075,34.273084,35570.209910027974,3805476.1515966007
新城区,政府机构及社会团体,108.956492,34.271798,35324.90759003506,3805345.1314062746
新城区,政府机构及社会团体,108.958488,34.27394,35520.80133884755,3805573.929819508
新城区,政府机构及社会团体,108.942891,34.27254,34074.71547480032,3805489.978983303
新城区,政府机构及社会团体,108.956626,34.271939,35338.04358844226,3805360.180304952
新城区,政府机构及社会团体,108.956678,34.271877,35342.49678293156,3805353.054686269
新城区,政府机构及社会团体,108.959109,34.273091,35573.38399060414,3805476.7734412644
新城区,政府机构及社会团体,108.958488,34.27394,35520.80133884755,3805573.929819508
新城区,政府机构及社会团体,108.963167,34.263619,35895.39052762906,3804405.9943225794
新城区,政府机构及社会团体,109.004493,34.2462,39611.618149488466,3802282.6987607717
新城区,政府机构及社会团体,109.004341,34.246412,39598.75513458287,3802306.9379601358
新城区,政府机构及社会团体,109.004879,34.247534,39654.514173352334,3802429.1310959375
新城区,政府机构及社会团体,109.004705,34.246914,39635.075756376435,3802361.049574486
新城区,政府机构及社会团体,109.004922,34.247519,39658.39875087823,3802427.2697526226
新城区,政府机构及社会团体,109.005004,34.247432,39665.48748952872,3802417.2335284697
新城区,政府机构及社会团体,109.005337,34.253802,39731.010403550405,3803123.3169719875
新城区,政府机构及社会团体,108.959419,34.272941,35601.14428603626,3805458.690605591
新城区,政府机构及社会团体,108.957372,34.271225,35402.899022930884,3805277.4465728016
新城区,政府机构及社会团体,109.005675,34.246015,39719.6428778455,3802256.7856229413
新城区,政府机构及社会团体,109.005622,34.245873,39713.97806231503,3802241.2523815483
新城区,政府机构及社会团体,108.956682,34.271866,35342.80493907351,3805351.814414189
新城区,政府机构及社会团体,108.96211,34.261429,35785.82985026087,3804167.556061862
新城区,政府机构及社会团体,108.962121,34.261436,35786.88299340615,3804168.2833052203
新城区,政府机构及社会团体,108.96332,34.263452,35908.58111470041,3804386.7429175274
新城区,政府机构及社会团体,108.962425,34.267815,35850.09045163664,3804875.50328696
新城区,政府机构及社会团体,108.962397,34.267752,35847.160790982714,3804868.633100651
新城区,政府机构及社会团体,108.962689,34.272964,35902.82818455889,3805446.2717596125
新城区,政府机构及社会团体,108.961698,34.270079,35795.528129052196,3805130.328099509
新城区,政府机构及社会团体,108.944703,34.271225,34234.54227631877,3805335.5746447043
新城区,政府机构及社会团体,108.945106,34.273948,34286.77540920192,3805636.210940111
新城区,政府机构及社会团体,108.94367,34.271837,34142.66425595287,3805408.305533707
新城区,政府机构及社会团体,108.961797,34.271043,35809.97438788449,3805236.960886716
新城区,政府机构及社会团体,108.962644,34.272875,35898.18756026513,3805436.5911841444
新城区,政府机构及社会团体,108.962689,34.272964,35902.82818455889,3805446.2717596125
新城区,政府机构及社会团体,108.962837,34.274182,35923.19273576024,3805580.895872421
新城区,政府机构及社会团体,108.975881,34.268857,37096.7935293364,3804929.740209179
新城区,政府机构及社会团体,108.964578,34.275074,36088.66084572842,3805672.015453297
新城区,政府机构及社会团体,108.975878,34.269005,37097.330713063595,3804946.1943697077
新城区,政府机构及社会团体,108.962651,34.273314,35901.253823730745,3805485.3254829347
新城区,政府机构及社会团体,108.962086,34.270061,35831.211162564345,3805126.5522271534
新城区,政府机构及社会团体,108.962085,34.270944,35835.988195892365,3805224.64493742
新城区,政府机构及社会团体,108.96243,34.267849,35850.73904137907,3804879.257290999
新城区,政府机构及社会团体,108.95607,34.264013,35243.01164547261,3804482.2653689757
新城区,政府机构及社会团体,108.956034,34.264112,35240.23788796377,3804493.427821544
新城区,政府机构及社会团体,108.975889,34.268882,37097.66878816392,3804932.4807922295
新城区,政府机构及社会团体,108.952291,34.263182,34889.885706564295,3804407.2794460324
新城区,政府机构及社会团体,109.004694,34.244803,39622.52659395913,3802126.6046902584
新城区,政府机构及社会团体,108.954209,34.263848,35070.461481529,3804472.4670840283
新城区,政府机构及社会团体,108.954348,34.263458,35081.12782113784,3804428.5064373454
新城区,政府机构及社会团体,108.946531,34.271771,34406.144398949225,3805387.831305155
新城区,政府机构及社会团体,108.962377,34.267168,35842.096295140975,3804803.850979495
新城区,政府机构及社会团体,108.966087,34.264986,36172.23135550466,3804544.487416418
新城区,政府机构及社会团体,108.962604,34.267691,35865.91503109806,3804860.909371491
新城区,政府机构及社会团体,108.962412,34.267879,35849.24440568598,3804882.672239019
新城区,政府机构及社会团体,108.962706,34.267697,35875.35506111436,3804861.108992032
新城区,政府机构及社会团体,108.949861,34.262565,34662.35534205934,3804349.8875421593
新城区,政府机构及社会团体,109.005218,34.250819,39703.73404270294,3802792.4983535213
新城区,政府机构及社会团体,109.005257,34.250813,39707.2986732141,3802791.654904855
新城区,政府机构及社会团体,108.942823,34.272634,34068.96485247486,3805500.7336093606
新城区,政府机构及社会团体,109.005091,34.256403,39722.5338696643,3803413.3583780555
新城区,政府机构及社会团体,109.004665,34.266438,39738.0949006821,3804530.003427623
新城区,政府机构及社会团体,109.005693,34.268381,39843.52160480496,3804741.1710579568
新城区,政府机构及社会团体,109.004594,34.266022,39729.272731808946,3804484.1153959758
新城区,政府机构及社会团体,109.005238,34.254962,39728.217736835126,3803252.621684494
新城区,政府机构及社会团体,108.96391,34.262355,35956.95063421241,3804262.182774641
新城区,政府机构及社会团体,108.944633,34.268426,34212.59816720581,3805024.9660184826
新城区,政府机构及社会团体,108.948881,34.273259,34631.09199051483,3805542.337603266
新城区,政府机构及社会团体,108.950578,34.271335,34776.95381270308,3805320.820048933
新城区,政府机构及社会团体,108.950732,34.271735,34793.36678705539,3805364.5477298154
新城区,政府机构及社会团体,108.950763,34.271821,34796.70097515156,3805373.9588648556
新城区,政府机构及社会团体,108.949307,34.273263,34670.39963827783,3805540.8265553485
新城区,政府机构及社会团体,108.959602,34.271955,35612.58021395339,3805348.322306289
新城区,政府机构及社会团体,108.948694,34.273272,34613.91881503508,3805544.640125558
新城区,政府机构及社会团体,108.958512,34.274362,35525.34355633322,3805620.697869839
新城区,政府机构及社会团体,108.950749,34.271889,34795.785726264876,3805381.576938509
新城区,政府机构及社会团体,108.9567,34.271138,35340.44596632337,3805270.8617271306
新城区,政府机构及社会团体,108.959582,34.272005,35611.011675746355,3805353.968177229
新城区,政府机构及社会团体,108.959585,34.272055,35611.564207969874,3805359.5086984294
新城区,政府机构及社会团体,108.942777,34.267613,34036.927968065545,3804943.1807329576
新城区,政府机构及社会团体,108.948678,34.273253,34612.33823899354,3805542.6029406763
新城区,政府机构及社会团体,108.950231,34.273772,34758.42420237005,3805593.12854794
新城区,政府机构及社会团体,109.005728,34.246112,39725.06184997631,3802267.3201640714
新城区,政府机构及社会团体,108.956626,34.271939,35338.04358844226,3805360.180304952
新城区,政府机构及社会团体,108.959106,34.273054,35572.90316335391,3805472.67702856
新城区,政府机构及社会团体,108.956696,34.271862,35344.07394655119,3805351.3059094073
新城区,政府机构及社会团体,108.950831,34.271774,34802.71223579679,3805368.425816404
新城区,政府机构及社会团体,108.950126,34.271175,34734.38520226767,3805305.120474033
新城区,政府机构及社会团体,108.95023,34.271748,34747.1436206607,3805368.29540058
新城区,政府机构及社会团体,108.951172,34.272994,34840.90227068623,3805502.3858615444
新城区,政府机构及社会团体,108.949128,34.273264,34653.89786834025,3805541.759252694
新城区,政府机构及社会团体,108.950615,34.271747,34782.643238860066,3805366.4176232154
新城区,政府机构及社会团体,108.944286,34.268523,34181.13282449008,3805037.3355193683
新城区,政府机构及社会团体,108.959575,34.271987,35610.26681927772,3805352.000705785
新城区,政府机构及社会团体,108.963,34.27417,35938.15807334904,3805578.8167171036
新城区,政府机构及社会团体,109.005436,34.253785,39740.0490836894,3803120.979374886
新城区,政府机构及社会团体,109.004489,34.263774,39707.29960433644,3804234.8786878055
新城区,政府机构及社会团体,109.005007,34.256357,39714.534712938475,3803408.629766652
新城区,政府机构及社会团体,108.949861,34.262565,34662.35534205934,3804349.8875421593
新城区,政府机构及社会团体,108.949861,34.262565,34662.35534205934,3804349.8875421593
新城区,政府机构及社会团体,108.950797,34.263716,34755.04409581452,3804473.452589126
新城区,政府机构及社会团体,109.004964,34.257238,39715.38344946003,3803506.6884545796
新城区,政府机构及社会团体,109.004756,34.2571,39695.444466676214,3803492.3030003975
新城区,政府机构及社会团体,109.00477,34.257281,39697.725002459774,3803512.3453762997
新城区,政府机构及社会团体,109.004806,34.25725,39700.87600826088,3803508.738450653
新城区,政府机构及社会团体,108.962049,34.270101,35828.01951029041,3805131.165018009
新城区,政府机构及社会团体,108.9624,34.267258,35844.713710671,3804813.7433504723
新城区,政府机构及社会团体,108.962399,34.267138,35843.959849334904,3804800.417721514
新城区,政府机构及社会团体,108.981582,34.28478,37710.034318013524,3806672.5171855637
新城区,政府机构及社会团体,109.016211,34.289552,40929.01707680698,3807045.203267216
新城区,政府机构及社会团体,108.996569,34.277869,39054.04937881284,3805836.568693937
新城区,政府机构及社会团体,108.996609,34.278096,39058.98123049806,3805861.602652078
新城区,政府机构及社会团体,108.996714,34.278141,39068.9099442279,3805866.1239664275
新城区,政府机构及社会团体,109.018395,34.289003,41127.38286997494,3806974.328860628
新城区,政府机构及社会团体,108.993064,34.285604,38773.24802027992,3806711.739866865
新城区,政府机构及社会团体,108.996601,34.278034,39057.903935969574,3805854.751883095
新城区,政府机构及社会团体,108.994107,34.279236,38834.51473784086,3805999.616618736
新城区,政府机构及社会团体,108.9966,34.278056,39057.93222747673,3805857.2002553483
新城区,政府机构及社会团体,108.963549,34.27549,35996.063399026054,3805722.936059646
新城区,政府机构及社会团体,108.963493,34.27547,35990.78901162569,3805720.9706736933
新城区,政府机构及社会团体,108.9782,34.28942,37423.71155145008,3807203.378450219
新城区,政府机构及社会团体,108.969673,34.290354,36642.66367746855,3807346.086043487
新城区,政府机构及社会团体,108.952654,34.276271,34995.67873202136,3805859.6149735907
新城区,政府机构及社会团体,108.969991,34.289798,36668.920436673856,3807282.8690081597
新城区,政府机构及社会团体,108.952899,34.275935,35016.41513644677,3805821.166384285
新城区,政府机构及社会团体,108.988772,34.289888,38401.01757479861,3807207.1612227103
新城区,政府机构及社会团体,108.947739,34.282327,34575.93512698775,3806554.9083205634
新城区,政府机构及社会团体,108.950721,34.276084,34816.39131414215,3805847.7104003835
新城区,政府机构及社会团体,108.991866,34.280117,38632.70099324157,3806107.6781692505
新城区,政府机构及社会团体,108.957668,34.276195,35457.6298227972,3805828.18454157
新城区,政府机构及社会团体,108.959874,34.278715,35674.962943838036,3806098.012726994
新城区,政府机构及社会团体,108.952893,34.275935,35015.86183799908,3805821.193905116
新城区,政府机构及社会团体,108.969735,34.290253,36647.823665109405,3807334.5830066334
新城区,政府机构及社会团体,108.963695,34.275378,36008.909487969126,3805709.8263039757
新城区,政府机构及社会团体,108.952903,34.275949,35016.861356955196,3805822.7032366544
新城区,政府机构及社会团体,108.969715,34.290246,36645.941108753206,3807333.8968593897
新城区,政府机构及社会团体,108.967383,34.293094,36446.62818327942,3807660.931564996
新城区,政府机构及社会团体,108.971781,34.289768,36833.79355514818,3807271.354044353
新城区,政府机构及社会团体,108.964576,34.278934,36109.755111722625,3806100.8125458187
新城区,政府机构及社会团体,108.968748,34.284559,36525.451516791305,3806706.579766664
新城区,政府机构及社会团体,108.973285,34.279701,36917.05280034366,3806146.194113891
新城区,政府机构及社会团体,108.969949,34.289209,36661.80354914145,3807217.632159536
新城区,政府机构及社会团体,108.970965,34.289702,36758.19472021994,3807267.7521838597
新城区,政府机构及社会团体,108.967695,34.293741,36478.95949246915,3807731.3762196735
新城区,政府机构及社会团体,108.971606,34.289621,36816.84904858115,3807255.8244402646
新城区,政府机构及社会团体,108.966963,34.293954,36412.64614951273,3807758.385974213
新城区,政府机构及社会团体,108.979969,34.281157,37541.39361406828,3806277.4179732446
新城区,政府机构及社会团体,108.97188,34.289668,36842.37073581881,3807259.7931269757
新城区,政府机构及社会团体,108.971941,34.289659,36847.94539551367,3807258.514581278
新城区,政府机构及社会团体,108.970291,34.281432,36650.50454281492,3806352.163366189
新城区,政府机构及社会团体,108.981989,34.277812,37709.27958535898,3805896.628345286
新城区,政府机构及社会团体,108.970332,34.275516,36621.70884191437,3805694.799419901
新城区,政府机构及社会团体,108.97036,34.27919,36644.520971726684,3806102.7962555485
新城区,政府机构及社会团体,108.97514,34.27947,37086.83367290342,3806112.0609036656
新城区,政府机构及社会团体,108.973845,34.280518,36973.18687023787,3806234.391924677
新城区,政府机构及社会团体,108.985716,34.278284,38055.547457844485,3805932.0700605866
新城区,政府机构及社会团体,108.977605,34.29625,37406.42062732502,3807964.7996420697
新城区,政府机构及社会团体,108.970084,34.289382,36675.20359788573,3807236.2325937576
新城区,政府机构及社会团体,108.95071,34.276097,34815.448795482225,3805849.2049929984
新城区,政府机构及社会团体,108.952961,34.275661,35020.6186313075,3805790.4445280954
新城区,政府机构及社会团体,108.952976,34.27567,35022.05160896381,3805791.3754983726
新城区,政府机构及社会团体,108.9799,34.28727,37568.63263711688,3806956.789475802
新城区,政府机构及社会团体,108.94639,34.278757,34431.79081674485,3806164.52625535
新城区,政府机构及社会团体,108.970253,34.289403,36690.90118138422,3807237.7927340004
新城区,政府机构及社会团体,108.97514,34.27947,37086.83367290342,3806112.0609036656
新城区,政府机构及社会团体,108.981429,34.278722,37662.640111316054,3806000.268601969
新城区,政府机构及社会团体,108.983435,34.281501,37862.87993056682,3806299.823271564
新城区,政府机构及社会团体,108.981899,34.281175,37719.456250383926,3806270.6138946926
新城区,政府机构及社会团体,108.982694,34.279157,37781.677475780714,3806042.821341825
新城区,政府机构及社会团体,108.984114,34.282274,37929.73473308375,3806382.5955509664
新城区,政府机构及社会团体,108.982115,34.279134,37728.16076700948,3806042.906637336
新城区,政府机构及社会团体,108.981013,34.281724,37640.77575886389,3806335.6400024667
新城区,政府机构及社会团体,108.984775,34.278719,37971.16421673534,3805984.679908057
新城区,政府机构及社会团体,108.968629,34.275598,36465.11662720592,3805711.693776096
新城区,政府机构及社会团体,108.973881,34.280533,36976.588982401125,3806235.8937467895
新城区,政府机构及社会团体,108.971189,34.27662,36706.8156319267,3805813.5199103467
新城区,政府机构及社会团体,108.968736,34.275644,36475.23709525011,3805716.3144335314
新城区,政府机构及社会团体,108.968629,34.275576,36464.99545244756,3805709.249912698
新城区,政府机构及社会团体,108.966064,34.282251,36265.24882706121,3806462.472586303
新城区,政府机构及社会团体,108.972493,34.279297,36841.79780791141,3806104.934415504
新城区,政府机构及社会团体,108.968961,34.277546,36506.461355767795,3805926.568762456
新城区,政府机构及社会团体,108.968349,34.293716,36539.117886280816,3807725.6076659546
新城区,政府机构及社会团体,108.984317,34.277131,37920.21161259274,3805810.366497246
新城区,政府机构及社会团体,108.98432,34.277125,37920.455307899625,3805809.686320588
新城区,政府机构及社会团体,108.984235,34.276913,37911.45308697742,3805786.524010129
新城区,政府机构及社会团体,108.986426,34.277615,38117.346149219724,3805854.5199729856
新城区,政府机构及社会团体,108.985773,34.277056,38054.06266481988,3805795.3996081515
新城区,政府机构及社会团体,108.973842,34.280524,36972.943256767,3806235.0721347528
新城区,政府机构及社会团体,108.949049,34.275349,34658.14125964098,3805773.736012467
新城区,政府机构及社会团体,108.948421,34.275081,34598.74672214332,3805746.8478594963
新城区,政府机构及社会团体,109.003179,34.29057,39733.05724403181,3807217.3935442776
新城区,政府机构及社会团体,108.973675,34.272396,36912.819835393515,3805332.941073546
新城区,政府机构及社会团体,108.97009,34.28942,36675.966116646654,3807240.426379705
新城区,政府机构及社会团体,108.977563,34.29614,37401.94342473528,3807952.7721258206
新城区,政府机构及社会团体,108.969887,34.289417,36657.23286155297,3807241.0212390325
新城区,政府机构及社会团体,108.947664,34.282431,34569.5947377666,3806566.8056658073
新城区,政府机构及社会团体,108.967151,34.292547,36422.22347445856,3807601.229477329
