adName,大类,wgs84_lng,wgs84_lat,X_CGC2000,Y_CGC2000
新城区,通行设施,109.011737,34.274898,40436.49219864153,3805437.681700427
新城区,通行设施,108.994567,34.252786,38732.03914379672,3803059.377511477
新城区,通行设施,109.005728,34.252171,39758.163980500714,3802940.367695192
新城区,通行设施,109.008532,34.264477,40084.01358430128,3804294.626607146
新城区,通行设施,109.006668,34.247032,39816.798553763074,3802365.2518347637
新城区,通行设施,109.00918,34.246925,40047.9349731041,3802341.975121725
新城区,通行设施,109.006716,34.245462,39812.65130568197,3802190.6350567997
新城区,通行设施,109.006976,34.24765,39848.58548025205,3802432.503661008
新城区,通行设施,109.008992,34.262183,40113.90850421594,3804037.718116808
新城区,通行设施,109.005646,34.262261,39805.73733814829,3804061.56033205
新城区,通行设施,109.009207,34.264999,40149.117221045075,3804349.550474459
新城区,通行设施,109.012942,34.272276,40533.29775903438,3805140.9634462926
新城区,通行设施,109.012033,34.269025,40431.723791517725,3804783.9555017254
新城区,通行设施,109.001392,34.272829,39471.20966797002,3805254.7929428834
新城区,通行设施,109.002605,34.26942,39564.422607297136,3804870.603466026
新城区,通行设施,109.00184,34.270257,39498.45230785542,3804967.053641542
新城区,通行设施,109.001981,34.274759,39536.08448389772,3805466.507206896
新城区,通行设施,109.011428,34.268693,40374.11744483758,3804749.818426715
新城区,通行设施,109.013286,34.271665,40561.68558503396,3805071.533590785
新城区,通行设施,109.001981,34.274759,39536.08448389772,3805466.507206896
新城区,通行设施,109.005646,34.262261,39805.73733814829,3804061.56033205
新城区,通行设施,109.007904,34.260065,40001.99392499868,3803807.3801769186
新城区,通行设施,109.001343,34.269939,39450.8790885834,3804933.986658914
新城区,通行设施,109.001343,34.269939,39450.8790885834,3804933.986658914
新城区,通行设施,109.000663,34.273803,39409.313220392854,3805366.298989865
新城区,通行设施,109.000751,34.270747,39400.70571695175,3805026.430520978
新城区,通行设施,109.000693,34.271194,39397.802922793664,3805076.3479568223
新城区,通行设施,109.014128,34.272395,40643.316910442605,3805148.8083826913
新城区,通行设施,109.000517,34.272205,39387.1047544679,3805189.4521011533
新城区,通行设施,109.001325,34.27575,39481.0138951274,3805579.5697259083
新城区,通行设施,109.000015,34.272221,39340.898846468015,3805193.5101018045
新城区,通行设施,109.001791,34.268592,39484.825160088716,3804782.323633631
新城区,通行设施,109.000857,34.269552,39403.9424156638,3804893.2052117744
新城区,通行设施,109.002458,34.249269,39440.6736644482,3802632.8469893504
新城区,通行设施,109.011383,34.264707,40348.20582041738,3804307.249526911
新城区,通行设施,109.001294,34.268684,39439.49415382778,3804794.8005050407
新城区,通行设施,109.01387,34.2724,40619.55217131897,3805150.532690819
新城区,通行设施,109.011398,34.264319,40347.47103700088,3804264.0817249124
新城区,通行设施,109.010649,34.265797,40286.46363105532,3804431.656083193
新城区,通行设施,109.012885,34.246425,40386.97665162309,3802269.644058898
新城区,通行设施,109.011528,34.26408,40358.155738409725,3804236.9439134025
新城区,通行设施,109.004498,34.26106,39693.29351952515,3803933.360168753
新城区,通行设施,109.002343,34.254929,39461.011437451234,3803262.096030274
新城区,通行设施,109.011471,34.245305,40250.429669609875,3802151.6386950877
新城区,通行设施,109.009084,34.251515,40064.13901553978,3802852.2770456714
新城区,通行设施,109.008478,34.260589,40057.796553791384,3803862.984039446
新城区,通行设施,109.004625,34.266023,39732.13716351782,3804484.085774983
新城区,通行设施,109.011286,34.263819,40334.41207094735,3804209.0483703734
新城区,通行设施,109.006978,34.249928,39861.21211352729,3802685.539842344
新城区,通行设施,109.00455,34.245916,39615.3243789986,3802250.8927292186
新城区,通行设施,109.011324,34.2559,40294.689790052944,3803329.217939803
新城区,通行设施,109.004705,34.247145,39636.337970630324,3802386.7095935876
新城区,通行设施,108.996692,34.254285,38936.25392129889,3803216.2299973965
新城区,通行设施,109.006249,34.260619,39852.3786490956,3803876.4271655567
新城区,通行设施,109.003151,34.244813,39480.2424206796,3802134.7178525957
新城区,通行设施,109.001307,34.274722,39473.72899329319,3805465.458508403
新城区,通行设施,109.011414,34.263575,40344.885082721245,3804181.3642033446
新城区,通行设施,109.001746,34.246763,39361.29481667967,3802357.706724147
新城区,通行设施,109.000585,34.249784,39270.718498548726,3802698.559087339
新城区,通行设施,109.002534,34.25066,39455.28866057459,3802787.01770244
新城区,通行设施,108.99825,34.262598,39125.45650982141,3804132.5806491617
新城区,通行设施,109.011454,34.265277,40357.865597885626,3804370.244455599
新城区,通行设施,109.006927,34.251808,39866.77672872937,3802894.6057214243
新城区,通行设施,109.002343,34.254929,39461.011437451234,3803262.096030274
新城区,通行设施,109.011579,34.246536,40267.10918771033,3802287.8911470114
新城区,通行设施,109.00917,34.250063,40064.14415774337,3802690.595970158
新城区,通行设施,109.011328,34.262229,40329.60567389964,3804032.237634649
新城区,通行设施,109.004513,34.266453,39724.15882615704,3804532.3595714564
新城区,通行设施,109.00662,34.260027,39883.36155925359,3803808.9833022403
新城区,通行设施,109.010955,34.262194,40295.01335830515,3804030.0404251586
新城区,通行设施,109.003318,34.244872,39495.97031442274,3802140.5137414206
新城区,通行设施,109.004665,34.266264,39737.14366262907,3804510.6750865206
新城区,通行设施,109.00466,34.265432,39732.13414610684,3804418.2772084665
新城区,通行设施,109.000659,34.272197,39400.15594168956,3805187.918349765
新城区,通行设施,109.011455,34.244327,40243.61737638194,3802043.0730918986
新城区,通行设施,109.011455,34.242461,40233.43614505633,3801835.7942682947
新城区,通行设施,109.001151,34.264128,39401.38159586728,3804289.357523607
新城区,通行设施,109.002364,34.266404,39525.700896403694,3804536.6728116614
新城区,通行设施,109.000331,34.253246,39266.22452621604,3803084.2807043656
新城区,通行设施,109.000322,34.252334,39260.40594312566,3802983.0142225395
新城区,通行设施,109.001276,34.251039,39341.32107693516,3802834.829745706
新城区,通行设施,109.000791,34.251604,39299.674020190316,3802899.793877016
新城区,通行设施,109.012065,34.260533,40388.32125832088,3803840.5025104866
新城区,通行设施,109.01184,34.259848,40363.830625895236,3803765.431020569
新城区,通行设施,109.002577,34.260198,39511.40555688721,3803846.3274000697
新城区,通行设施,109.000527,34.262925,39337.25029866648,3804158.559383144
新城区,通行设施,109.011392,34.26719,40362.59156435821,3804583.0253443248
新城区,通行设施,108.997264,34.252395,38978.66967419867,3803003.683675785
新城区,通行设施,109.000582,34.256664,39308.0722495644,3803462.821114126
新城区,通行设施,109.011501,34.261088,40339.33284272859,3803904.7090027756
新城区,通行设施,109.012533,34.262879,40444.28847956483,3804098.9799640947
新城区,通行设施,109.001277,34.258031,39379.652315012994,3803611.5145979575
新城区,通行设施,109.005146,34.250794,39696.95605690364,3802790.047984841
新城区,通行设施,109.00301,34.258916,39544.33199638827,3803701.953770979
新城区,通行设施,108.994851,34.254785,38769.1816556321,3803280.1410125056
新城区,通行设施,109.01286,34.25236,40417.04872560251,3802929.0280196527
新城区,通行设施,109.001297,34.254238,39360.752439497155,3803190.0875265147
新城区,通行设施,109.002846,34.258735,39528.2161723444,3803682.59238514
新城区,通行设施,108.994876,34.250142,38746.06377236219,3802764.2691162643
新城区,通行设施,108.99771,34.26561,39092.14137928351,3804469.616295249
新城区,通行设施,109.000271,34.269256,39348.28115825605,3804862.9867786486
新城区,通行设施,109.000071,34.272336,39346.69242857082,3805206.030186187
新城区,通行设施,109.012154,34.252358,40351.916843549116,3802932.0045592934
新城区,通行设施,109.00352,34.258703,39590.20612125209,3803675.978006039
新城区,通行设施,109.011343,34.25852,40310.74284986366,3803620.16658327
新城区,通行设施,108.997105,34.25219,38962.88148473197,3802981.6343148765
新城区,通行设施,108.997461,34.252806,38999.090330912324,3803048.4434215636
新城区,通行设施,108.998239,34.25501,39082.91352302709,3803289.734456427
新城区,通行设施,108.998272,34.254714,39084.337540954,3803256.7040068293
新城区,通行设施,109.003552,34.252024,39556.64633942337,3802933.9131201683
新城区,通行设施,109.00916,34.261632,40126.393743098015,3803975.750072857
新城区,通行设施,109.004507,34.246127,39612.51071237656,3802274.5262221196
新城区,通行设施,109.007796,34.266423,40026.76669848856,3804514.130716666
新城区,通行设施,109.004971,34.248336,39667.38281711086,3802517.801678198
新城区,通行设施,109.008073,34.249147,39957.95253889315,3802593.8187033446
新城区,通行设施,109.006272,34.244154,39764.54911174235,3802047.3534076978
新城区,通行设施,109.007757,34.249111,39928.607117470936,3802591.252725736
新城区,通行设施,109.001823,34.272053,39506.70993267279,3805166.63522952
新城区,通行设施,109.004703,34.268374,39752.1835160054,3804744.8865237557
新城区,通行设施,109.006049,34.266372,39865.3724439193,3804516.3911786675
新城区,通行设施,109.005082,34.262,39752.29372294503,3804035.127205111
新城区,通行设施,109.004623,34.263578,39718.586597916204,3804212.4983454808
新城区,通行设施,109.004879,34.245204,39641.78341107152,3802170.309290107
新城区,通行设施,109.011354,34.246535,40246.34842433559,3802288.799615028
新城区,通行设施,109.009207,34.265824,40153.6231595421,3804441.193235527
新城区,通行设施,109.002295,34.273861,39560.127430705936,3805365.3289605407
新城区,通行设施,109.009243,34.258191,40115.25770206738,3803593.1401874786
新城区,通行设施,109.006595,34.25855,39872.985797009314,3803645.0282052266
新城区,通行设施,109.011411,34.25549,40300.476517344534,3803283.2800536444
新城区,通行设施,109.001797,34.245751,39360.466530129954,3802245.059671587
新城区,通行设施,109.002994,34.265348,39578.027329735225,3804416.5090835732
新城区,通行设施,108.997428,34.255,39008.05444843485,3803292.309089215
新城区,通行设施,109.00049,34.256401,39298.14797134849,3803434.0242418996
新城区,通行设施,109.003411,34.261067,39593.07758815767,3803939.071760808
新城区,通行设施,109.014024,34.256573,40547.39673828799,3803391.742807529
新城区,通行设施,109.008788,34.26659,40119.16516017198,3804528.182249809
新城区,通行设施,109.011343,34.257527,40305.32270562742,3803509.862187035
新城区,通行设施,109.002339,34.254677,39459.264596059744,3803234.1213974953
新城区,通行设施,109.011464,34.257937,40318.72083546169,3803554.8574104444
新城区,通行设施,109.012592,34.255073,40407.13172504667,3803231.6073281723
新城区,通行设施,109.001351,34.257695,39384.63990403118,3803573.8547887737
新城区,通行设施,109.006694,34.249346,39831.83623786067,3802622.1781517016
新城区,通行设施,108.996978,34.255597,38969.81556984485,3803360.670763545
新城区,通行设施,109.00465,34.268882,39750.07309449633,3804801.5569605967
新城区,通行设施,109.003523,34.269667,39650.432230444276,3804893.872715421
新城区,通行设施,109.01265,34.272101,40505.41498562932,3805122.8473640606
新城区,通行设施,109.00239,34.271336,39555.07552858972,3805084.4139940264
新城区,通行设施,109.001815,34.258182,39430.09981475462,3803625.8449369743
新城区,通行设施,109.001007,34.256645,39347.16828349308,3803458.780308152
新城区,通行设施,108.998126,34.257192,39084.432066826965,3803532.6305602775
新城区,通行设施,109.001061,34.259633,39368.49247220415,3803790.4498994923
新城区,通行设施,109.00046,34.260236,39316.35987583903,3803860.16245029
新城区,通行设施,109.01471,34.259819,40628.37550639798,3803749.2071085703
新城区,通行设施,108.998951,34.256785,39158.29866120161,3803483.671226485
新城区,通行设施,108.999233,34.262697,39216.65913516242,3804139.111106924
新城区,通行设施,108.997817,34.267778,39113.87819432595,3804709.957584281
新城区,通行设施,108.997843,34.267508,39114.7978546489,3804679.847041525
新城区,通行设施,108.999303,34.25472,39179.467172183504,3803252.686206523
新城区,通行设施,109.003742,34.260094,39618.28629871074,3803829.4859739156
新城区,通行设施,109.01186,34.266735,40403.268078198365,3804530.361850388
新城区,通行设施,109.002271,34.259665,39480.268029950035,3803788.5097866184
新城区,通行设施,109.014612,34.261942,40630.91814717953,3803985.4775924683
新城区,通行设施,109.001364,34.251124,39349.903129668615,3802843.87216379
新城区,通行设施,108.997807,34.266349,39105.13283097517,3804551.265645239
新城区,通行设施,108.998317,34.264258,39140.72180991381,3804316.6736243833
新城区,通行设施,109.000081,34.252741,39240.40239533235,3803029.319482644
新城区,通行设施,109.003055,34.266454,39589.701354616205,3804539.089394459
新城区,通行设施,109.005004,34.267895,39777.323778709746,3804690.3118894906
新城区,通行设施,108.997495,34.250576,38990.0222783552,3802800.574259538
新城区,通行设施,108.998219,34.250365,39055.65098333452,3802773.8459107513
新城区,通行设施,108.996314,34.268026,38976.62496631057,3804744.338548692
新城区,通行设施,109.011386,34.267805,40365.39590004692,3804651.367975866
新城区,通行设施,109.013645,34.262863,40546.758380747866,3804092.164338268
新城区,通行设施,109.001709,34.245331,39350.05254427862,3802198.804551574
新城区,通行设施,109.011372,34.266823,40358.74343815213,3804542.3489013487
新城区,通行设施,109.01238,34.26182,40424.39781007258,3803982.037515962
新城区,通行设施,109.004737,34.267917,39752.82062110439,3804693.9675348457
新城区,通行设施,109.001911,34.265043,39476.47880767286,3804387.546530818
新城区,通行设施,109.000519,34.253774,39286.453432447684,3803142.078459163
新城区,通行设施,109.01375,34.252376,40499.22897346062,3802926.7736188155
新城区,通行设施,109.002421,34.250904,39446.19933671254,3802814.6348300036
新城区,通行设施,109.000455,34.253767,39280.51188699051,3803141.5915582166
新城区,通行设施,109.000463,34.25342,39279.351798057614,3803103.0095522525
新城区,通行设施,109.003022,34.26593,39583.79236759542,3804481.0319827185
新城区,通行设施,108.998178,34.258469,39096.21709578071,3803674.246980072
新城区,通行设施,108.999311,34.263961,39230.770038879185,3804279.16529605
新城区,通行设施,108.999024,34.250673,39131.59102521336,3802804.402001129
新城区,通行设施,108.998177,34.258217,39094.74568724295,3803646.258661727
新城区,通行设施,108.998241,34.25127,39062.632283075945,3802874.2758398377
新城区,通行设施,108.999076,34.25316,39149.994038743025,3803080.4284534478
新城区,通行设施,108.998264,34.261344,39119.88415551896,3803993.2191981906
新城区,通行设施,108.99906,34.252913,39147.16682644567,3803053.0637135315
新城区,通行设施,108.999617,34.25663,39218.8792399778,3803463.4276889935
新城区,通行设施,108.999263,34.252908,39165.86407193873,3803051.5860720114
新城区,通行设施,108.998604,34.25181,39099.07046568353,3802932.6111993934
新城区,通行设施,108.999401,34.252791,39177.95302694978,3803037.9624857176
新城区,通行设施,108.999086,34.260237,39189.63953803899,3803866.515463952
新城区,通行设施,108.999877,34.261712,39270.66484232491,3804026.7688001366
新城区,通行设施,108.999927,34.261451,39273.84827933449,3803997.549073995
新城区,通行设施,108.999749,34.260655,39253.07598141825,3803909.9358803635
新城区,通行设施,108.998484,34.251271,39085.05238161859,3802873.282821759
新城区,通行设施,108.998917,34.258665,39165.450053414446,3803692.661253708
新城区,通行设施,108.999006,34.258754,39174.14581015351,3803702.1432427317
新城区,通行设施,108.999099,34.260661,39193.1587566738,3803913.555479984
新城区,通行设施,109.013851,34.25999,40550.08201407036,3803772.0930090565
新城区,通行设施,108.999052,34.255847,39162.48198679491,3803379.016748854
新城区,通行设施,109.000414,34.26651,39346.443273336976,3804557.3040722557
新城区,通行设施,109.001287,34.267687,39433.394144067366,3804684.082909624
新城区,通行设施,109.014714,34.261428,40637.52152403421,3803927.9195641167
新城区,通行设施,109.01472,34.261538,40638.67496176367,3803940.111383812
新城区,通行设施,109.000527,34.26068,39324.968327092414,3803909.1788180233
新城区,通行设施,108.997677,34.2522,39015.697661725455,3802980.145647908
新城区,通行设施,108.997383,34.250148,38977.348862221406,3802753.5397956865
新城区,通行设施,109.00179,34.267969,39481.32492408808,3804713.123711205
新城区,通行设施,109.003318,34.244872,39495.97031442274,3802140.5137414206
新城区,通行设施,109.003226,34.26019,39571.21985408536,3803842.492265417
新城区,通行设施,109.001846,34.250268,39389.68298061757,3802746.5969287883
新城区,通行设施,109.001722,34.250417,39379.05966371199,3802763.71123954
新城区,通行设施,109.001062,34.25019,39316.93853856402,3802741.492421787
新城区,通行设施,109.013141,34.242366,40388.45193061768,3801817.6033802326
新城区,通行设施,109.012696,34.26084,40448.19396486104,3803871.745362789
新城区,通行设施,109.001338,34.250174,39342.30992290948,3802738.4617960453
新城区,通行设施,109.001779,34.267147,39475.813938905194,3804621.863767294
新城区,通行设施,109.000298,34.262948,39316.255855195515,3804162.1545106256
新城区,通行设施,108.999792,34.258731,39246.51507656084,3803696.0174324177
新城区,通行设施,108.998343,34.261116,39125.92246198858,3803967.533321973
新城区,通行设施,108.997599,34.267338,39091.36462699674,3804662.071988645
新城区,通行设施,108.999328,34.252173,39167.83857106982,3802969.6450070236
新城区,通行设施,108.965337,34.265439,36105.5565671536,3804598.2396446555
新城区,通行设施,108.960281,34.267036,35648.06323875493,3804798.7843374657
新城区,通行设施,108.960092,34.265357,35621.37112932559,3804613.137834795
新城区,通行设施,108.965009,34.266085,36078.86581051082,3804671.5010486394
新城区,通行设施,108.96605,34.265414,36171.176916299446,3804592.2009585067
新城区,通行设施,108.969974,34.270878,36563.158129644464,3805181.2254238897
新城区,通行设施,108.959275,34.267148,35555.90192432236,3804815.8333092616
新城区,通行设施,108.958805,34.267308,35513.43862158613,3804835.7598487227
新城区,通行设施,108.963718,34.27167,35990.587998271454,3805297.8178638364
新城区,通行设施,108.970404,34.271747,36607.597375280864,3805275.792538033
新城区,通行设施,108.964337,34.272198,36050.58293288393,3805353.637963689
新城区,通行设施,108.963969,34.268725,35997.50156129728,3804969.5239275685
新城区,通行设施,108.964329,34.268384,36028.82263429562,3804929.9965867423
新城区,通行设施,108.964329,34.268384,36028.82263429562,3804929.9965867423
新城区,通行设施,108.970135,34.27111,36579.28303336882,3805206.2611539573
新城区,通行设施,108.964314,34.27232,36049.1343669332,3805367.2955785827
新城区,通行设施,108.970024,34.271757,36572.608783992706,3805278.6402419955
新城区,通行设施,108.96347,34.271274,35965.53412985866,3805254.9632329666
新城区,通行设施,108.965093,34.26554,36083.60964594985,3804610.575484295
新城区,通行设施,108.961723,34.262363,35755.285815897514,3804273.0810663914
新城区,通行设施,108.958901,34.261981,35492.90252913418,3804243.568897527
新城区,通行设施,108.960113,34.261293,35600.892487601435,3804161.591487455
新城区,通行设施,108.960473,34.261685,35636.257932328386,3804203.48838597
新城区,通行设施,108.960486,34.2614,35635.885186314,3804171.7695914456
新城区,通行设施,108.957801,34.263476,35399.697373791016,3804414.680484862
新城区,通行设施,108.958823,34.267544,35516.400838666945,3804861.8935193215
新城区,通行设施,108.966127,34.265698,36179.84305837302,3804623.396843042
新城区,通行设施,108.960762,34.26653,35689.63308182062,3804740.372623491
新城区,通行设施,108.966691,34.265495,36230.74082770862,3804598.26701708
新城区,通行设施,108.966691,34.265495,36230.74082770862,3804598.26701708
新城区,通行设施,108.961558,34.26565,35758.1925870899,3804638.9731306997
新城区,通行设施,108.959267,34.261501,35524.01142068399,3804188.5716116647
新城区,通行设施,108.96474,34.266358,36055.561319028726,3804703.057960656
新城区,通行设施,108.965288,34.267052,36109.92555722344,3804777.6437037243
新城区,通行设施,108.957928,34.266525,35428.23572698946,3804752.7977931495
新城区,通行设施,108.959912,34.267348,35615.75300774531,3804835.1328146663
新城区,通行设施,108.95925,34.267571,35555.930025666545,3804862.9368813643
新城区,通行设施,108.961142,34.267052,35727.55791136966,3804796.6191038354
新城区,通行设施,108.961273,34.266073,35734.240514339355,3804687.2669680417
新城区,通行设施,108.957856,34.264741,35411.75055021123,3804554.951439014
新城区,通行设施,108.957583,34.266182,35394.52461361734,3804716.276226311
新城区,通行设施,108.970337,34.269684,36590.06104693725,3805046.93128943
新城区,通行设施,108.960181,34.261811,35610.02119150589,3804218.8222166263
新城区,通行设施,108.959247,34.267562,35555.6036952869,3804861.9508554772
新城区,通行设施,108.970362,34.26925,36589.97736448544,3804998.606326939
新城区,通行设施,108.958656,34.267582,35501.2088798277,3804866.8797751875
新城区,通行设施,108.959643,34.263284,35568.52566531225,3804384.9144955026
新城区,通行设施,108.95952,34.263367,35557.6392224672,3804394.69789505
新城区,通行设施,108.961203,34.262666,35708.996557513776,3804309.120471147
新城区,通行设施,108.961226,34.262923,35712.535037642694,3804337.5640421356
新城区,通行设施,108.946095,34.268257,34346.496371463,3804999.477161261
新城区,通行设施,108.944741,34.264011,34198.13039061852,3804534.02450409
新城区,通行设施,108.944765,34.268242,34223.753765133966,3805003.919777072
新城区,通行设施,108.947417,34.266145,34456.738381785806,3804758.7929890915
新城区,通行设施,108.967973,34.275051,36401.60972285824,3805653.930095975
新城区,通行设施,108.946884,34.264963,34401.04404755618,3804629.9365607137
新城区,通行设施,108.947999,34.266286,34511.19441832369,3804771.7841783315
新城区,通行设施,108.94757,34.265692,34468.344183150504,3804707.768596765
新城区,通行设施,108.969299,34.270873,36500.88134088396,3805183.755529456
新城区,通行设施,108.960923,34.270091,35724.121931270056,3805135.2096376554
新城区,通行设施,108.969196,34.269989,36486.51473764214,3805086.027570377
