adName,大类,wgs84_lng,wgs84_lat
新城区,生活服务,108.989482,34.279867
新城区,生活服务,108.989341,34.279823
新城区,生活服务,108.989409,34.279929
新城区,生活服务,108.989266,34.280165
新城区,生活服务,108.989349,34.27994
新城区,生活服务,108.989216,34.280216
新城区,生活服务,108.989257,34.279951
新城区,生活服务,108.989257,34.28017
新城区,生活服务,108.989393,34.280105
新城区,生活服务,108.989393,34.280105
新城区,生活服务,108.989436,34.280879
新城区,生活服务,108.989225,34.280073
新城区,生活服务,108.989242,34.280323
新城区,生活服务,108.989276,34.280443
新城区,生活服务,108.989394,34.279973
新城区,生活服务,108.989267,34.280165
新城区,生活服务,108.990229,34.280068
新城区,生活服务,108.989764,34.280645
新城区,生活服务,108.98951,34.280376
新城区,生活服务,108.98942,34.280214
新城区,生活服务,108.989398,34.280338
新城区,生活服务,108.989478,34.280272
新城区,生活服务,108.989419,34.280363
新城区,生活服务,108.989229,34.280161
新城区,生活服务,108.989399,34.280212
新城区,生活服务,108.989485,34.280158
新城区,生活服务,108.98933,34.280222
新城区,生活服务,108.989367,34.280158
新城区,生活服务,108.990116,34.279934
新城区,生活服务,108.989529,34.280337
新城区,生活服务,108.989802,34.280599
新城区,生活服务,108.990504,34.280315
新城区,生活服务,108.989491,34.280317
新城区,生活服务,108.98937,34.280161
新城区,生活服务,108.989512,34.280333
新城区,生活服务,108.989514,34.280503
新城区,生活服务,108.989982,34.280001
新城区,生活服务,108.989381,34.280161
新城区,生活服务,108.989514,34.280241
新城区,生活服务,108.989375,34.280372
新城区,生活服务,108.959207,34.272843
新城区,生活服务,108.999923,34.252369
新城区,生活服务,108.999445,34.25241
新城区,生活服务,108.999192,34.256625
新城区,生活服务,108.999992,34.260232
新城区,生活服务,108.99921,34.25676
新城区,生活服务,108.999216,34.260264
新城区,生活服务,108.974994,34.279608
新城区,生活服务,108.984772,34.296415
新城区,生活服务,108.975921,34.281301
新城区,生活服务,108.981786,34.291125
新城区,生活服务,108.982447,34.290475
新城区,生活服务,108.971464,34.28604
新城区,生活服务,108.972782,34.287481
新城区,生活服务,108.98081,34.288994
新城区,生活服务,108.97145,34.286384
新城区,生活服务,108.946953,34.283201
新城区,生活服务,108.982091,34.295597
新城区,生活服务,108.980727,34.288989
新城区,生活服务,108.972753,34.287526
新城区,生活服务,108.970758,34.283919
新城区,生活服务,108.972793,34.2875
新城区,生活服务,108.945956,34.282724
新城区,生活服务,108.983286,34.294572
新城区,生活服务,108.972055,34.284089
新城区,生活服务,108.973667,34.286577
新城区,生活服务,108.972142,34.286815
新城区,生活服务,108.980856,34.289924
新城区,生活服务,108.975667,34.285106
新城区,生活服务,108.980753,34.289927
新城区,生活服务,108.971964,34.28578
新城区,生活服务,108.972208,34.286626
新城区,生活服务,108.972725,34.287086
新城区,生活服务,108.971894,34.286662
新城区,生活服务,108.972738,34.28712
新城区,生活服务,108.98112,34.289055
新城区,生活服务,108.999455,34.25278
