grid_id,segment_count,total_length_m
338,140,51430.39987192262
339,155,45984.95053870545
340,145,46483.435959896095
341,111,33983.157806383184
342,110,32706.32766147431
343,187,59421.03814617238
344,179,55124.58174597163
345,200,61389.89897329084
346,112,30803.23416900042
347,122,33648.93264029118
348,140,40880.32787033929
349,142,44059.68876962838
350,241,71257.37478683126
351,222,84771.88063710384
352,217,59284.80169126968
353,126,41794.43375912221
354,132,24160.47152468933
355,31,6113.187298905787
356,1,542.2873261236847
357,0,0.0
358,0,0.0
359,0,0.0
360,0,0.0
361,0,0.0
362,1,515.4126711832072
363,0,0.0
364,0,0.0
365,2,602.9768584417882
366,3,1110.584860755434
367,3,1404.3203900211045
368,2,459.7649041267115
369,1,582.2111868737286
370,2,544.7209730989326
371,5,1609.420947515503
372,18,4962.792300040771
373,11,2008.3809787842024
374,0,0.0
375,102,34305.53275630976
376,210,56841.52502470748
377,676,186511.8177306486
378,509,178414.0385608284
379,319,106764.40729241181
380,301,101575.89084654073
381,214,76418.22496311275
382,234,77684.47203102396
383,288,92652.33361905038
384,310,96501.43524255908
385,157,63214.842261273094
386,212,65888.55841417973
387,319,111142.57022721894
388,269,83486.89263947682
389,321,90519.86165828053
390,306,88855.8239988418
391,224,64009.009208485106
392,265,77553.63438021854
393,145,51274.632574429335
394,229,79310.57993824147
395,238,67848.8604797148
396,234,59094.80248630275
397,128,46110.44861516341
398,66,18138.309096118137
399,14,3041.594256774344
400,0,0.0
401,0,0.0
402,0,0.0
403,0,0.0
404,0,0.0
405,0,0.0
406,1,515.4126711832072
407,0,0.0
408,0,0.0
409,0,0.0
410,0,0.0
411,2,284.58412521290643
412,4,461.2571677742124
413,2,642.5590317578854
414,12,2961.549354425186
415,22,5359.521712424966
416,20,7617.488568646147
417,0,0.0
418,0,0.0
419,0,0.0
420,90,36080.00297355728
421,326,68967.11283747162
422,528,163932.40370308133
423,243,90663.6898746852
424,192,69938.43057313186
425,308,106454.85691192618
426,509,149926.69438681458
427,590,167044.82595144896
428,509,168085.9499673318
429,800,240761.8436267909
430,790,258086.94221776765
431,836,312891.58856620843
432,1066,245509.2420780156
433,420,150693.7370510944
434,372,128168.42640622766
435,578,141755.36026172267
436,443,149442.70696258624
437,440,129608.93364281458
438,291,97249.10002032144
439,407,140306.67784806725
440,436,121882.62226547193
441,188,59086.30916562626
442,117,34821.39110371545
443,58,15516.895715905812
444,2,530.9785982963631
445,0,0.0
446,0,0.0
447,0,0.0
448,0,0.0
449,0,0.0
450,0,0.0
451,1,221.37899130673514
452,1,294.03367987647204
453,0,0.0
454,0,0.0
455,0,0.0
456,0,0.0
457,0,0.0
458,4,264.7641788910221
459,11,4074.0731393515644
460,17,5735.338324290731
461,8,2477.5606152694254
462,3,660.9900665763046
463,0,0.0
464,0,0.0
465,0,0.0
466,156,45757.83920229501
467,500,117655.39723728248
468,681,222986.73447452535
469,760,230591.03533961126
470,340,124169.32530618412
471,250,102562.113818955
472,305,110668.9668751256
473,772,247603.2389238045
474,1117,324618.1024823456
475,1143,347423.14166218915
476,1504,438810.4443332791
477,1291,399468.31876317546
478,1069,341512.4419310462
479,859,251448.1210196365
480,576,181476.04504033754
481,353,108057.84596599897
482,368,111678.50624246064
483,339,96533.99606035215
484,305,94284.38040411676
485,196,68125.70288455821
486,217,64390.15125459188
487,144,42437.617568115136
488,59,21157.31478580923
489,68,23152.899719617675
490,69,16602.101226385945
491,4,1020.5228614717107
492,0,0.0
493,0,0.0
494,0,0.0
495,0,0.0
496,0,0.0
497,0,0.0
498,0,0.0
499,2,986.457272664946
500,0,0.0
501,0,0.0
502,0,0.0
503,0,0.0
504,1,497.0723538368275
505,4,1137.274432040192
506,4,1817.780527928121
507,16,5356.160291500439
508,14,3411.9074728761543
509,8,4218.320456037544
510,8,626.5624285983042
511,0,0.0
512,0,0.0
513,12,3349.263283299474
514,131,34861.50151203322
515,373,128568.46198518519
516,505,155032.45723388248
517,776,260817.10428009715
518,1133,314134.1346344285
519,501,150295.38626978674
520,251,94617.66510847944
521,308,96783.78817559165
522,970,353210.97768294695
523,1042,325115.8443005282
524,1339,414693.40857765713
525,1838,645938.4012803276
526,932,280089.38002307236
527,902,380404.30150532257
528,1056,345856.2052699257
529,733,240015.0292200346
530,526,169568.42441171937
531,512,150782.79927301052
532,363,124886.3925828884
533,379,122487.9431610501
534,272,75958.27567689464
535,170,49904.01301759747
536,112,38396.96330532499
537,114,29508.821611131807
538,114,27833.873007054062
539,59,17231.418193962996
540,2,1006.8518542408287
541,0,0.0
542,0,0.0
543,0,0.0
544,0,0.0
545,0,0.0
546,0,0.0
547,0,0.0
548,2,1017.3196965738855
549,0,0.0
550,0,0.0
551,0,0.0
552,0,0.0
553,0,0.0
554,1,501.43580981962964
555,3,1438.7678752715922
556,12,5646.687214564404
557,14,5203.341210371938
558,10,3678.3159752010265
559,11,2888.974424753872
560,0,0.0
561,0,0.0
562,45,9808.02701572999
563,145,37191.59489765246
564,161,47597.704434744264
565,257,98715.14958873921
566,381,134936.40911804352
567,631,236202.05620298596
568,503,177768.4926946947
569,517,151714.64868834993
570,475,150415.35578103448
571,1201,293770.764115385
572,770,218525.07768585073
573,676,224456.7698528273
574,1444,374933.7047788924
575,1019,262102.26628198873
576,1062,325325.13734424516
577,1030,338101.48094923777
578,634,218047.60488950135
579,612,164204.3442807453
580,573,139239.8098395681
581,434,126353.59371128454
582,406,111484.24213059519
583,305,104255.04392403945
584,226,67043.64178782994
585,163,68865.0649617893
586,185,41783.07336917988
587,145,56763.704778468265
588,92,18782.98033200694
589,6,1787.5636542734337
590,2,583.2298215146351
591,2,292.545787782948
592,1,327.5593034709868
593,0,0.0
594,0,0.0
595,0,0.0
596,0,0.0
597,2,1017.3196965738448
598,0,0.0
599,0,0.0
600,0,0.0
601,2,282.57273401125434
602,1,532.8795371597532
603,2,1034.3153469793829
604,4,1496.3043212103287
605,18,4195.073577293477
606,16,4928.055708164747
607,16,5983.35822135569
608,20,4323.412974222814
609,0,0.0
610,0,0.0
611,31,8085.671062187957
612,55,14712.188390410667
613,183,51957.42699585004
614,332,104315.90557915761
615,648,187849.04557681474
616,451,136649.74721721318
617,445,145045.08933866708
618,386,119788.00224879266
619,518,211719.07307830226
620,451,145454.43952559098
621,622,225339.03343719142
622,731,282846.1703182714
623,608,184817.09546246973
624,780,238011.32934266856
625,788,244826.62482975554
626,569,170082.84612939457
627,350,106772.54749794616
628,308,107422.09127671705
629,360,104798.92406530259
630,287,96407.46071232331
631,383,104971.22928556793
632,379,78438.51062347615
633,183,48391.335194283645
634,129,37727.95284377438
635,239,63484.92183931051
636,120,33593.82473311435
637,31,5801.704823470545
638,3,1095.8454088438891
639,4,1227.2327294715274
640,3,1067.361539350747
641,5,1110.261351570074
642,1,474.1110774369818
643,1,94.63131107055644
644,1,258.10473172313186
645,2,721.6240872258321
646,2,421.8137228725042
647,1,532.8795371597532
648,1,532.8795371597532
649,2,801.6483496852727
650,1,482.15129237985934
651,2,801.8941914780144
652,4,1632.6242552306574
653,12,3063.6859302564953
654,19,6781.021322969356
655,17,6330.147769996712
656,20,6089.201051474586
657,1,301.0584434668352
658,0,0.0
659,9,3077.029008430691
660,34,10295.862134389181
661,193,58957.51038883385
662,350,113907.12395629719
663,473,159070.2967458519
664,573,143272.65477137285
665,405,120174.71336460854
666,554,155071.33576431026
667,518,173303.7140772262
668,419,123829.55952373792
669,698,221894.2031062509
670,846,217362.27805760715
671,810,213895.7731747232
672,887,316731.1187411968
673,1244,311561.39087487815
674,741,252227.3451624364
675,339,108334.3353866886
676,314,101520.80523099775
677,242,80886.06747177911
678,199,67452.76233139721
679,273,96760.21256127006
680,131,43509.658167287926
681,163,47994.028199468885
682,148,42614.00991243513
683,177,55861.42361367835
684,137,48999.24095635013
685,110,22222.786105138584
686,5,1318.7467192099584
687,3,1433.8909989450412
688,4,1232.6084630880962
689,4,1739.3995836916151
690,3,928.1695214564375
691,2,1042.6482768078426
692,2,930.6394054481183
693,2,937.9153440709375
694,3,1019.045313298076
695,0,0.0
696,2,923.4038441326774
697,3,199.01378821268088
698,3,387.60728452295524
699,6,1989.6007681546737
700,10,2101.017313903198
701,6,1667.6252159349783
702,10,3768.5702766822405
703,11,4191.093741063609
704,12,3488.2663090543406
705,3,1287.1000850137516
706,0,0.0
707,2,1011.8097582426083
708,19,6482.02159509547
709,112,45703.33767886482
710,195,57884.364352472694
711,201,79150.7554109112
712,326,101125.76652299418
713,311,107645.44195089038
714,483,129337.68409844639
715,529,170625.7071288792
716,388,109659.44804384626
717,538,158998.95429447852
718,695,219632.96509428346
719,932,236795.85512179567
720,727,232071.42774631263
721,811,234074.59665790628
722,495,151947.95614798903
723,380,119199.04701642069
724,256,82125.94509154223
725,228,77719.989677138
726,261,83925.83231146085
727,356,113876.18063407113
728,146,45873.16840532198
729,126,36532.91474735522
730,141,38492.22264749033
731,222,53585.3154703038
732,229,77440.76186603599
733,144,32775.3180494306
734,12,4157.486950609246
735,4,982.5703897406369
736,4,1120.8418525881875
737,10,3801.198519367053
738,8,2537.5562531586397
739,7,2707.9338495010497
740,4,638.3625860428367
741,1,8.476625008896285
742,2,1017.3196965738448
743,1,120.1216766139072
744,7,1553.4209260019256
745,1,543.861523588753
746,0,0.0
747,13,3206.2679602021926
748,8,3059.1301363849298
749,5,1726.0444151439629
750,6,2873.5883633675253
751,12,2503.1742753421067
752,16,3827.7977800847943
753,4,1396.7121740829284
754,1,502.86715715744896
755,3,1303.9185457081812
756,22,7573.158101061119
757,162,60083.86836246086
758,216,61650.31707014559
759,235,76945.86420359889
760,255,86201.23658089715
761,345,114067.7418876409
762,375,119439.40359899454
763,522,123297.63816860953
764,526,202975.14926397288
765,630,185657.09508278017
766,551,164756.07799033535
767,466,126028.7151558807
768,309,91404.53694609716
769,640,169033.4596306446
770,531,164323.41817293674
771,569,164426.803327817
772,457,159000.45252711157
773,522,162365.20481600895
774,486,155498.05294524564
775,501,164955.94412892777
776,190,70231.64319695963
777,136,27599.367776649095
778,126,38868.994670187945
779,140,42714.44262501191
780,159,46769.15820408374
781,127,32486.723904536902
782,54,19587.73454808117
783,45,10175.652454642297
784,15,4566.019677352977
785,13,4313.280844224821
786,7,2269.5794690646276
787,12,2481.2439208446062
788,9,2712.857722117045
789,4,1284.5686234111836
790,10,2496.225721402145
791,8,1508.4665612519577
792,33,8210.3767245392
793,3,1241.7015644128276
794,5,1391.8947257603859
795,35,7565.720565727069
796,35,7440.7004415809915
797,7,1744.9379482520026
798,7,1889.172224982265
799,10,3892.538567359744
800,18,5300.435075756977
801,12,3915.976732426123
802,2,580.004631788394
803,13,3157.2752855183685
804,65,18121.101052594702
805,165,53949.08076666399
806,236,81608.26333635111
807,424,145871.02837619244
808,457,110258.15370120878
809,279,89824.09149219278
810,262,88234.872740169
811,320,93046.20549720389
812,345,105003.39168398951
813,643,205257.5926635555
814,719,179708.29807016172
815,398,135326.61682425748
816,374,111135.67626355114
817,350,109052.6605946765
818,361,119906.0878719749
819,458,125169.53263039545
820,385,127510.08338402533
821,526,156793.05924392835
822,336,100541.87950087633
823,367,99348.32978580518
824,198,58638.06807254539
825,75,29195.422120548545
826,193,58777.29268002156
827,288,79768.96560899666
828,251,79339.12033827492
829,175,38150.97943049779
830,38,14166.389262251076
831,23,6490.643592379223
832,29,8565.809507186033
833,15,5183.608395302038
834,15,4805.348644640317
835,11,2494.903463768208
836,28,4914.016038517233
837,9,3176.4088508557666
838,29,6817.599236201282
839,46,13787.546406018719
840,52,19886.758882012557
841,13,2832.1651644074154
842,19,4428.229139112316
843,27,6047.742296533192
844,33,9412.537783181455
845,18,8554.12090533937
846,17,4624.999901137884
847,17,7211.671015902201
848,14,5059.212459417543
849,13,4472.389899965237
850,5,1232.224320607959
851,2,467.17140164207206
852,95,21349.028123908185
853,138,45433.16005282501
854,158,54985.615665054
855,216,70897.41750337495
856,253,68420.99958880106
857,162,52759.32436589998
858,196,64844.764871621475
859,279,86729.10930892399
860,339,98930.83685298193
861,423,128121.83556489424
862,440,134986.74375748256
863,498,149081.7845264708
864,524,150585.4955406784
865,509,144707.87545861825
866,408,119644.0960474974
867,413,110993.19565564474
868,325,98587.86136402398
869,593,174144.0619760806
870,410,131440.4346443973
871,422,138562.07910502856
872,356,92960.08616032306
873,127,49745.40973358424
874,241,76930.14480498458
875,242,71005.95436175323
876,183,59963.477527710995
877,168,49532.858183066375
878,70,22256.23764721279
879,40,13060.910573242143
880,33,11540.19302653704
881,23,6277.745753481952
882,19,6821.579489250768
883,33,11681.473863435855
884,83,24944.315960125932
885,43,12082.386309016665
886,73,21313.95153527482
887,122,36769.28404500275
888,64,23580.146451743894
889,59,16884.59991945359
890,87,19810.25573461557
891,47,14006.023240229244
892,13,3894.8687237891463
893,15,5117.1974588330195
894,29,12331.461475802016
895,35,10028.319528093367
896,19,6721.082877141862
897,21,5182.324260490706
898,18,3766.6496536497393
899,3,570.3929844814382
900,0,0.0
901,0,0.0
902,140,36262.61773163593
903,271,73625.61541509586
904,289,101850.4838552982
905,294,115763.94028104674
906,433,110011.59246667115
907,290,100777.88846046434
908,312,91287.9844685453
909,399,119782.70232714766
910,388,125150.8429345559
911,565,170810.4219842692
912,552,182902.9228535751
913,625,155853.69400591834
914,497,155209.53798388602
915,388,130817.72284148983
916,311,95228.62239382092
917,202,73550.8163679921
918,289,85301.39095842977
919,419,132654.451983087
920,253,91363.07142362707
921,315,97642.99650520536
922,342,104321.55885852392
923,174,58687.890243012545
924,303,85183.85238365876
925,327,109096.10931040804
926,376,99884.32746638714
927,214,70063.2243884934
928,186,55881.18385692218
929,262,73814.71018363404
930,116,35579.54019373917
931,77,25200.652752280945
932,98,27508.633452365808
933,119,32585.894510539547
934,272,74819.82094064847
935,264,67916.37357327208
936,226,55848.84765373817
937,295,67455.91621620559
938,212,47324.957435845834
939,253,61333.53841975842
940,154,47790.63042013548
941,70,15049.196945362655
942,15,6058.271166506194
943,18,6443.147635699122
944,26,9811.43726988891
945,57,17051.477066858573
946,34,12319.781238015068
947,31,9211.651344901453
948,22,7710.391020120573
949,6,1340.4239422228748
950,0,0.0
951,0,0.0
952,133,48094.06742641771
953,181,61632.59127468323
954,236,73059.16218131497
955,156,52428.31535711192
956,269,81269.03727483666
957,270,87507.85165159505
958,300,91004.47196154267
959,411,129735.07462889754
960,556,174428.36741607
961,978,247313.71679748083
962,721,222617.77741803625
963,646,178370.7087183412
964,466,161710.5045351771
965,628,172671.66871354627
966,435,138628.65890149825
967,344,107367.44467005401
968,464,146450.03761953645
969,518,155028.29794202666
970,185,72008.02310001811
971,385,108231.54289662706
972,335,115445.13799736543
973,170,55936.71673459143
974,254,76091.65588770263
975,287,89460.797482519
976,305,91414.56796676415
977,319,76554.73229676441
978,229,68734.60713647846
979,271,74759.28641840673
980,257,61503.584199280784
981,225,60331.824195448906
982,649,118335.73233944523
983,492,199196.29120156803
984,487,166458.69785440955
985,463,142699.1633064209
986,436,119203.75065495231
987,466,149395.29332207932
988,241,94728.33990212134
989,404,136408.81933181238
990,244,77028.89270368815
991,210,71234.50948706818
992,44,10979.049563300094
993,24,8299.916363179718
994,21,9137.95129178822
995,18,5539.492541016779
996,21,7518.01629982145
997,18,5071.354098798595
998,21,7012.509102500429
999,16,2240.172026451664
1000,0,0.0
1001,218,73228.38165257001
1002,248,70745.45788139895
1003,519,143688.95333757138
1004,438,135894.62092319466
1005,336,104509.6676873364
1006,376,112666.93174846935
1007,564,165093.06214900193
1008,379,131553.22019492768
1009,440,132439.6557440269
1010,430,135000.93213655922
1011,415,113793.59152522495
1012,528,178317.82304966953
1013,294,93828.06981559406
1014,445,133558.48152043854
1015,504,141821.0631400295
1016,600,163731.02437983162
1017,750,229004.37160305976
1018,585,172614.39467529563
1019,177,65496.83852802988
1020,335,100917.21002179917
1021,296,96067.56623097656
1022,137,45349.11486556855
1023,289,91055.97643514119
1024,277,84403.04785257076
1025,340,101598.41884642659
1026,310,100123.64573943375
1027,173,62250.77303612171
1028,181,64549.247960207154
1029,205,66256.72953651355
1030,347,102126.61889947983
1031,331,103414.76381169213
1032,345,122263.73628571365
1033,446,129400.7416244732
1034,435,149995.00430495647
1035,562,169588.5359358662
1036,660,239419.61795457898
1037,298,109132.35644266215
1038,539,110515.35395230597
1039,130,45609.181592279776
1040,336,95166.6763301794
1041,182,48174.8731732368
1042,72,16252.783670971168
1043,24,6627.585573011461
1044,9,2956.8211877250806
1045,25,9663.53253257075
1046,18,7076.936240074017
1047,16,4627.12860658165
1048,0,0.0
1049,0,0.0
1050,253,40273.29001184646
1051,93,31626.413853510265
1052,280,89033.47613628513
1053,655,157686.556048553
1054,492,125796.67176226678
1055,270,68926.71929732837
1056,591,170781.58749324307
1057,387,103184.74519670822
1058,351,105734.89692982072
1059,444,119079.80725081248
1060,284,82697.75786219558
1061,563,208277.1422435491
1062,312,105412.87920892634
1063,472,166298.36593959542
1064,450,145622.1061660511
1065,496,179694.8849327006
1066,631,199447.5466273301
1067,601,184482.51355188785
1068,297,102892.0453982528
1069,389,120928.90916430873
1070,341,110895.20571586266
1071,181,57853.65784053991
1072,392,135000.48141656714
1073,297,94667.28100181298
1074,438,150166.9620898962
1075,383,135814.2561603127
1076,331,103474.85165808955
1077,384,119879.9862374716
1078,298,91544.44152355097
1079,410,119825.1607927026
1080,502,149251.03469257487
1081,384,125179.75778617049
1082,469,152720.6813056532
1083,519,195405.5599307879
1084,557,169921.55598684403
1085,708,178632.11595519216
1086,311,110957.75292397554
1087,385,123819.97554907319
1088,413,104063.10814937741
1089,325,92110.95882820785
1090,186,34815.16482835805
1091,25,9978.216529720215
1092,16,6067.570227320169
1093,3,1228.3695078242226
1094,35,12539.550246788265
1095,25,9123.22510146447
1096,42,10861.439730169677
1097,1,255.70232254286657
1098,0,0.0
1099,18,5630.905003608228
1100,41,15179.932110962607
1101,298,90609.45662333215
1102,439,147223.77408142996
1103,246,100251.87385824349
1104,102,35787.30930495934
1105,269,103259.08346637718
1106,324,114950.91263523405
1107,311,102335.48943019916
1108,325,94431.93659160822
1109,247,80006.92413758539
1110,412,124156.36728874175
1111,464,133870.30823074814
1112,632,176205.23849969485
1113,623,167399.69584807727
1114,551,146851.7532335253
1115,630,180201.4931401668
1116,765,191744.64591493382
1117,781,220748.07900489203
1118,691,190755.22680290273
1119,457,136220.4243736
1120,257,88483.52873407167
1121,502,142675.59471015818
1122,302,87862.76436831527
1123,686,173509.82215501522
1124,504,161108.8351894194
1125,559,150792.83667793887
1126,607,169510.08700450236
1127,371,103837.19874903555
1128,441,138367.23820725564
1129,798,244114.57629826976
1130,477,155310.2470150537
1131,500,164024.5250049238
1132,666,235676.20751456587
1133,551,169307.69733569093
1134,440,138814.6427929448
1135,250,92739.42659990581
1136,375,111378.62812773378
1137,481,160900.8316698055
1138,329,103522.78528331484
1139,254,73464.95259031141
1140,38,10514.87019622405
1141,45,11248.34414371185
1142,25,3193.2531158164825
1143,39,5429.631767852154
1144,13,3958.885499185141
1145,41,18311.4715731585
1146,27,2172.882858805261
1147,0,0.0
1148,0,0.0
1149,48,11401.107417195446
1150,230,58713.494667086714
1151,192,53634.0523168742
1152,259,55872.289492523334
1153,150,50827.361936684996
1154,338,100519.39335472693
1155,359,115801.87854187033
1156,341,98350.84418004176
1157,362,97294.43359725358
1158,335,91857.54442152918
1159,327,99824.92733146617
1160,418,116599.38163560237
1161,499,144682.8491147161
1162,478,155602.50077863544
1163,538,156791.86170351264
1164,535,177646.13138202566
1165,598,177342.86432185385
1166,539,175165.22086541099
1167,390,114045.65110662319
1168,277,85650.05841349586
1169,152,53896.606427435705
1170,196,56758.464753512
1171,129,36691.87919315167
1172,224,67530.20506184218
1173,271,81762.52807414511
1174,339,103874.36651428087
1175,426,151025.4714506785
1176,333,98224.66120347059
1177,467,145041.68204109743
1178,740,220179.22859394693
1179,463,141436.1261000388
1180,496,152166.57217270663
1181,879,224326.10492350542
1182,726,232361.6793556615
1183,403,109405.82838986542
1184,273,87231.41418205677
1185,388,110036.65990435744
1186,540,143498.44872172855
1187,188,52004.17789132338
1188,205,42631.39469248883
1189,98,34550.4198014064
