grid_id,segment_count,total_length_m
393,246,89129.62507356622
394,312,109199.43187046052
395,296,82008.57721641351
396,292,71984.34620597742
397,146,45946.7646749711
398,61,13166.182619966145
399,12,3883.2997939679494
400,0,0.0
401,0,0.0
402,0,0.0
403,1,506.84330764764223
404,0,0.0
405,0,0.0
406,2,683.8729252477862
407,1,324.17480613776326
408,1,501.86343691966385
409,0,0.0
410,0,0.0
411,0,0.0
412,0,0.0
413,1,286.4926807431874
414,5,1151.8896823951263
415,39,11803.101340412368
416,17,3526.986733640622
417,6,2288.2530396209318
418,0,0.0
419,0,0.0
420,76,28689.827266480683
421,227,54624.65040887787
422,458,155074.79763043072
423,237,86745.28001639876
424,148,55764.792073700395
425,306,105794.82470830393
426,462,148361.70660026613
427,504,147533.67756942048
428,494,165457.5445734611
429,750,234930.26663525743
430,703,238559.21112086813
431,900,328791.95900522836
432,1201,286791.3953833041
433,524,173517.5081675055
434,482,162238.89782322597
435,733,199263.6406777202
436,538,183279.7953709605
437,547,167101.64032910412
438,393,131388.0184723161
439,510,171940.6287652952
440,535,148796.82859660286
441,196,55317.74108853137
442,97,28381.404125631307
443,56,16214.865976193492
444,5,1509.9629760202824
445,0,0.0
446,0,0.0
447,0,0.0
448,1,506.84330764764223
449,0,0.0
450,1,116.68369948025554
451,1,414.2939660106024
452,0,0.0
453,1,501.86343691966385
454,1,192.31503641974746
455,1,516.8675192730461
456,1,516.867519273047
457,1,516.8675192730461
458,3,849.6699047671286
459,15,2759.3084829889312
460,45,11293.83822303105
461,26,10309.28447913884
462,6,1629.9293799870115
463,0,0.0
464,0,0.0
465,0,0.0
466,112,34785.74986569687
467,317,71794.93630440644
468,389,122191.18009688122
469,613,183462.13456933084
470,301,113733.57394957409
471,240,90031.48628304951
472,316,118382.89930578512
473,630,216627.81946800757
474,810,234567.84133913484
475,887,269119.4424656811
476,1186,358415.6561229219
477,1019,316095.61610526516
478,922,286688.95328329963
479,776,241134.5563781458
480,641,191378.77621123902
481,442,143207.9164840737
482,379,126568.1449959986
483,331,96918.74532653237
484,333,106753.99281082288
485,212,75178.1947697804
486,239,80435.20029667813
487,190,50676.271015258026
488,68,24852.49739193968
489,92,28327.207426386623
490,88,19587.20885862035
491,5,1624.6414093015874
492,0,0.0
493,0,0.0
494,0,0.0
495,1,506.84330764764223
496,0,0.0
497,2,629.1150575868718
498,1,516.8675192730461
499,1,516.867519273047
500,2,1018.73095619271
501,1,324.5524828532987
502,0,0.0
503,0,0.0
504,3,857.2656433309564
505,6,1266.1859946241389
506,8,2768.039056536164
507,31,12722.759330307546
508,33,9092.301666002131
509,19,7345.836847527324
510,19,2469.4989476602036
511,1,34.83957348456025
512,0,0.0
513,10,2208.6919429306013
514,107,26398.6917603852
515,290,97579.00284446571
516,381,119257.21429678277
517,486,177335.1094831621
518,843,240234.62118304835
519,450,152947.75930763126
520,310,110718.89976443307
521,357,120978.02387543028
522,854,303126.86679387547
523,799,256652.7263929295
524,972,298052.3179679986
525,1332,466249.4857194537
526,776,250271.11097336456
527,757,307103.59234917216
528,903,308754.80936167185
529,753,215654.1930445045
530,533,181915.07866697232
531,565,168759.93171425376
532,384,129211.3265008724
533,436,140998.5757973467
534,322,88077.91645817146
535,215,73694.3567211318
536,109,39995.232528682485
537,119,25307.298258030492
538,155,37826.56842447988
539,79,21970.95993294503
540,5,1516.3965217283278
541,1,352.3564731359365
542,1,3.9597477724170695
543,1,516.8675192730461
544,2,1023.7108269207646
545,1,516.867519273047
546,2,949.707792668047
547,0,0.0
548,0,0.0
549,1,501.86343691966385
550,0,0.0
551,0,0.0
552,0,0.0
553,3,390.33442674396616
554,2,592.178441438952
555,13,3965.53443864245
556,32,11203.565592373077
557,17,5512.909743619707
558,22,6051.28031292714
559,30,9674.025072536408
560,2,781.0105503242632
561,0,0.0
562,36,7837.70646571611
563,149,36880.80850836145
564,193,62025.266467445086
565,179,60945.19037363928
566,213,79806.10619289847
567,423,158597.84154015104
568,457,158614.12063178114
569,604,166683.06768865275
570,528,143172.37896834622
571,1088,280054.79508602334
572,583,165399.31685852422
573,546,180557.50323226157
574,1132,292429.6570516938
575,852,254485.614384881
576,929,297818.2197407719
577,960,290328.64431377815
578,550,194291.56828560453
579,539,156223.94711804728
580,609,161109.5436702694
581,428,123516.35108640016
582,438,137302.9813669251
583,328,103968.63274153974
584,328,93186.0791653865
585,199,84449.78532112551
586,247,53209.36256679822
587,202,77870.50601352353
588,96,25879.003800419185
589,9,2965.659633957269
590,5,2169.0097599399915
591,3,660.827510898238
592,0,0.0
593,3,929.4268428449748
594,1,224.03244514334122
595,1,306.94522034767346
596,0,0.0
597,0,0.0
598,1,501.86343691966385
599,0,0.0
600,1,239.41656530554246
601,0,0.0
602,0,0.0
603,3,1502.842592892656
604,10,4451.964951451772
605,55,13836.638106517594
606,38,12559.035881299844
607,49,15037.949569220053
608,29,9140.379666139665
609,3,758.4889321109742
610,0,0.0
611,49,13545.53367044723
612,77,20073.602585003668
613,136,42076.9781335487
614,193,58684.806282644495
615,414,120222.96234379668
616,394,123928.14031685419
617,461,144290.81751740174
618,382,134457.6361689776
619,528,205981.02952789425
620,408,136781.0334104213
621,600,213036.57795522668
622,568,209447.30496364163
623,532,173586.32327222425
624,713,221336.43967484878
625,646,206710.1924596583
626,517,151234.26441967214
627,331,120107.70307859256
628,300,100641.93709368889
629,339,102022.5719005325
630,313,97838.9185656248
631,386,121039.25357983529
632,548,129106.61106725197
633,315,97470.67056561005
634,227,65444.00529950041
635,326,82494.61056797921
636,131,39611.99780190964
637,38,9046.54812200515
638,5,1295.6345429781056
639,4,1347.1343756051924
640,2,111.4058431935159
641,3,1484.153643082967
642,1,530.9776654908579
643,1,335.215410270766
644,1,230.36305490762663
645,0,0.0
646,1,501.86343691966385
647,0,0.0
648,1,522.9320087062127
649,2,367.7443309341211
650,2,1212.326797810042
651,8,1375.3995364948871
652,9,3817.3593021155493
653,38,8298.178673057446
654,45,17459.992811948774
655,43,15217.194707891174
656,28,6478.615351308747
657,7,3479.3134417766532
658,9,1727.9813417735804
659,8,3260.2890672014837
660,40,12631.669114362649
661,154,44587.69599784511
662,279,87572.40606634413
663,390,132749.70204599225
664,516,131506.8544652391
665,443,141538.0307261076
666,486,137295.18348457947
667,505,174783.56682935395
668,448,136529.52236460353
669,734,236892.60733419756
670,686,192382.38173886557
671,746,212822.33718235418
672,764,270909.1652084398
673,886,231315.98587898424
674,612,201997.98315743147
675,314,103632.91054543995
676,285,90523.74981437146
677,274,85166.0422245601
678,237,79164.57595387862
679,296,100940.08978808681
680,172,53633.32485082261
681,234,67877.03184592875
682,207,62109.23462263343
683,188,57025.3285953249
684,183,62042.07852286218
685,138,26097.642749412524
686,13,3361.712562509684
687,6,2604.6830295046548
688,8,3593.5205545513377
689,6,1816.6594828191653
690,2,1068.20797295593
691,1,202.01489719430734
692,2,327.58947330549347
693,0,0.0
694,1,501.86343691966385
695,1,295.2314561512459
696,5,1521.998393817202
697,3,1398.0120500978337
698,5,1329.283467817093
699,11,3746.4283026210924
700,15,5265.740091716487
701,23,7422.272290453056
702,45,15111.910723696286
703,36,12765.354678352433
704,13,3239.0116259328834
705,7,2754.535885332294
706,14,3894.3372820296927
