grid_id,centroid_x,centroid_y,nearest_metro_distance,nearest_metro_name,nearest_bus_distance,nearest_bus_name
917,32462.996616015964,3803020.015138603,771.6051536376397,省人民医院·黄雁村,181.8320040864497,含光门
918,32462.996616015964,3803520.015138603,775.9683771199983,桥梓口,169.77030732196138,含光门
919,32462.996616015964,3804020.015138603,280.6433077742996,桥梓口,186.27854690413704,甜水井
920,32462.996616015964,3804520.015138603,235.36017102890744,桥梓口,338.1988171435772,桥梓口
921,32462.996616015964,3805020.015138603,528.8544486226676,洒金桥,409.6861792292654,洒金桥
922,32462.996616015964,3805520.015138603,374.6156776672451,洒金桥,175.66049222046948,洒金桥
923,32462.996616015964,3806020.015138603,707.8041989704446,洒金桥,145.44892265270875,习武园社区
924,32462.996616015964,3806520.015138603,1166.8918811125118,洒金桥,182.44894944866246,交通职业技术学院
925,32462.996616015964,3807020.015138603,1016.3216904290081,红庙坡,277.31774498950807,红庙坡路永兴路口
926,32462.996616015964,3807520.015138603,681.2820332900768,红庙坡,238.56220081625094,永新路南口
927,32462.996616015964,3808020.015138603,628.793001973818,红庙坡,156.53176073054735,龙首北路永新路口（马泘沱）
928,32462.996616015964,3808520.015138603,710.3022326159265,大风阁,80.11849926219521,锦宏路中段
929,32462.996616015964,3809020.015138603,461.7934831900129,大风阁,187.5755412861571,锦荣路锦春巷口
930,32462.996616015964,3809520.015138603,649.5977067188273,大风阁,369.2791031976157,北二环明光立交南
931,32462.996616015964,3810020.015138603,796.8304733319806,霸城门,217.3057463498734,北二环朱宏路口
932,32462.996616015964,3810520.015138603,350.9095095008022,霸城门,214.71702100918358,明光路凤城一路口
933,32462.996616015964,3811020.015138603,333.6707426276973,霸城门,222.3322021579036,海红小区
934,32462.996616015964,3811520.015138603,774.2963548366636,霸城门,280.88082396378314,明光路凤城三路口
935,32462.996616015964,3812020.015138603,1260.052985291083,霸城门,237.8037547348648,明光路凤城五路口
936,32462.996616015964,3812520.015138603,1281.080059004187,文景路,258.0025524764034,凤锦路凤城六路口
937,32462.996616015964,3813020.015138603,1046.1667595414985,文景路,110.71354041936756,凤城七路民经一路口
938,32462.996616015964,3813520.015138603,673.0166939708943,凤城九路,148.84925714293078,凤城八路民经一路口
939,32462.996616015964,3814020.015138603,398.103287072724,凤城九路,258.8146159377762,明光路凤城九路口
940,32462.996616015964,3814520.015138603,603.3415152239261,凤城九路,241.59199344369208,民经一路凤城十路口
941,32462.996616015964,3815020.015138603,573.8817412816486,凤城十二路,449.078735756354,西安出口加工区
942,32462.996616015964,3815520.015138603,484.2173939589301,凤城十二路,491.6228132156319,经开区政务服务中心
943,32462.996616015964,3816020.015138603,564.6851180664361,元鼎路,544.7539556111382,明光路元朔路口
944,32462.996616015964,3816520.015138603,561.3849529324216,元鼎路,511.54420628671147,明光路元朔路口
945,32462.996616015964,3817020.015138603,900.7978953084702,元鼎路,532.6652314477776,尚苑路尚宏路口
946,32462.996616015964,3817520.015138603,1344.5150170248758,元鼎路,350.67658577854536,明光路秦汉大道口
947,32462.996616015964,3818020.015138603,1085.3818198183071,渭河南,356.5537987129289,公交站_1074
948,32462.996616015964,3818520.015138603,585.8421699663334,渭河南,168.5116131282066,公交站_1074
949,32462.996616015964,3819020.015138603,91.47896714340557,渭河南,41.191603484106665,公交站_383
950,32462.996616015964,3819520.015138603,416.56422643859656,渭河南,491.8064388685689,公交站_383
951,32462.996616015964,3820020.015138603,915.7964337488698,渭河南,990.9845601358151,公交站_383
952,32962.99661601597,3795520.015138603,511.2366999812916,三爻,339.39595144383475,城南客运站
953,32962.99661601597,3796020.015138603,557.129138395673,三爻,112.62725161294439,城南客运站
954,32962.99661601597,3796520.015138603,927.0505866948408,三爻,387.3905646688209,城南客运站
955,32962.99661601597,3797020.015138603,736.7620688072684,电视塔,403.0140336371206,"905, 526, ..."
956,32962.99661601597,3797520.015138603,643.4594069630517,电视塔,101.05381645924676,"905, 526, ..."
957,32962.99661601597,3798020.015138603,886.1499143967222,电视塔,198.70091906247606,公交站_187
958,32962.99661601597,3798520.015138603,857.8259641260127,八里村,301.29958556080084,公交站_187
959,32962.99661601597,3799020.015138603,704.020172507528,八里村,687.2106090615581,二府庄
960,32962.99661601597,3799520.015138603,801.6344213553415,吉祥村,469.4661529178284,朱雀大街小寨路口
961,32962.99661601597,3800020.015138603,488.7868675228772,吉祥村,50.39081582992525,朱雀大街小寨路口
962,32962.99661601597,3800520.015138603,578.97103401115,吉祥村,150.58000916285053,朱雀大街小寨路口
963,32962.99661601597,3801020.015138603,853.4217516042426,体育场,5.240608588429978,省政务大厅
964,32962.99661601597,3801520.015138603,832.7524779622074,省人民医院·黄雁村,122.556253381522,夏家庄
965,32962.99661601597,3802020.015138603,454.9888567630868,省人民医院·黄雁村,152.41479704773312,小雁塔
966,32962.99661601597,3802520.015138603,469.6307379260483,省人民医院·黄雁村,195.17996919033263,西后地
967,32962.99661601597,3803020.015138603,856.7912232459835,省人民医院·黄雁村,106.97573022791762,红缨路
968,32962.99661601597,3803520.015138603,783.1420331771998,广济街,231.0567545195028,朱雀门
969,32962.99661601597,3804020.015138603,371.0358752314323,广济街,229.82358993542243,五味什字
970,32962.99661601597,3804520.015138603,402.5217972838139,广济街,292.75421772774547,广济街（市信访接待中心）
971,32962.99661601597,3805020.015138603,414.4701322119184,洒金桥,373.1436484075838,许士庙街北口
972,32962.99661601597,3805520.015138603,180.09821937450837,洒金桥,136.40327118369774,许士庙街北口
973,32962.99661601597,3806020.015138603,626.9651080785692,洒金桥,186.17125944518554,习武园
974,32962.99661601597,3806520.015138603,1119.703141405826,洒金桥,77.32746265263829,纸坊村
975,32962.99661601597,3807020.015138603,1197.004842514382,安远门,155.82086461894554,工农路兴中路口
976,32962.99661601597,3807520.015138603,1147.2809028225481,红庙坡,236.15632393462897,红庙坡路工农路口
977,32962.99661601597,3808020.015138603,1116.910426322857,红庙坡,107.76625221369635,龙首北路永福路口
978,32962.99661601597,3808520.015138603,1102.0319312564322,大风阁,98.84050952950058,明光路锦宏路口
979,32962.99661601597,3809020.015138603,960.8321065443101,大风阁,149.39081538184794,公交站_1999
980,32962.99661601597,3809520.015138603,1063.9183692483045,大风阁,142.52774929599357,公交站_2536
981,32962.99661601597,3810020.015138603,807.0177262019951,霸城门,201.1008755236575,北二环明光路口
982,32962.99661601597,3810520.015138603,373.46524742185005,霸城门,256.26448653783416,明光路凤城二路口
983,32962.99661601597,3811020.015138603,357.31634675660877,霸城门,276.77424371577257,明光路凤城二路口
984,32962.99661601597,3811520.015138603,784.7761797398763,霸城门,261.2436341056022,明光路凤城三路口
985,32962.99661601597,3812020.015138603,1266.5197720188737,霸城门,99.05706845992731,明光路凤城五路口
986,32962.99661601597,3812520.015138603,942.3134508098318,文景路,197.68363817194663,明光路凤城六路口
987,32962.99661601597,3813020.015138603,584.1689916184544,文景路,82.37697184380718,明光路凤城七路口
988,32962.99661601597,3813520.015138603,542.7266180683514,文景路,154.37735699667667,明光路凤城八路口
989,32962.99661601597,3814020.015138603,113.46345544762492,凤城九路,31.6222829533315,明光路凤城九路口
990,32962.99661601597,3814520.015138603,467.34217928270766,凤城九路,106.6975640611934,文景西区东门
991,32962.99661601597,3815020.015138603,347.33831925962454,凤城十二路,106.05610800003696,西安出口加工区
992,32962.99661601597,3815520.015138603,160.5308059595465,凤城十二路,167.70571742868552,经开区政务服务中心
993,32962.99661601597,3816020.015138603,253.7557196085466,元鼎路,161.5193534545709,明光路元朔路口
994,32962.99661601597,3816520.015138603,246.32447715824694,元鼎路,131.33899946860674,明光路元朔路口
995,32962.99661601597,3817020.015138603,746.2972134883769,元鼎路,419.20488048000874,明光路秦汉大道口
996,32962.99661601597,3817520.015138603,926.9363755399874,西安北站,82.44222874347618,明光路秦汉大道口
997,32962.99661601597,3818020.015138603,1026.2187925818223,西安北站,430.5398521172358,明光路秦汉大道口
998,32962.99661601597,3818520.015138603,747.6656557984803,渭河南,172.65356229227876,公交站_1104
999,32962.99661601597,3819020.015138603,473.4567416135646,渭河南,418.4401084324019,公交站_1048
1000,32962.99661601597,3819520.015138603,623.9540363665386,渭河南,672.2130655739982,公交站_383
1001,33462.99661601597,3795520.015138603,203.18528406527986,三爻,715.665766262341,城南客运站
1002,33462.99661601597,3796020.015138603,300.523165666862,三爻,514.2452317409135,城南客运站
1003,33462.99661601597,3796520.015138603,799.5899490014715,三爻,377.4855621478878,电视塔
1004,33462.99661601597,3797020.015138603,401.09923750086006,电视塔,237.78268984142795,电视塔
1005,33462.99661601597,3797520.015138603,179.1710375586615,电视塔,157.28001802379055,八院
1006,33462.99661601597,3798020.015138603,635.0778874090353,电视塔,144.4524591322411,吴家坟
1007,33462.99661601597,3798520.015138603,530.9549246595526,八里村,178.12293992124262,公交站_172
1008,33462.99661601597,3799020.015138603,204.18655829666554,八里村,231.11951787903675,八里村
1009,33462.99661601597,3799520.015138603,549.063902617759,八里村,529.9777055222621,公交站_2373
1010,33462.99661601597,3800020.015138603,312.56042852934235,小寨,159.39040966693688,小寨
1011,33462.99661601597,3800520.015138603,465.433274268547,小寨,358.7345156977922,小寨
1012,33462.99661601597,3801020.015138603,386.50715505095224,体育场,182.03288350371545,南二环长安立交西
1013,33462.99661601597,3801520.015138603,443.2214709682738,体育场,329.8207009309032,草场坡
1014,33462.99661601597,3802020.015138603,422.269767026827,南稍门,220.80830716704,南稍门
1015,33462.99661601597,3802520.015138603,503.88775710722496,南稍门,345.8974853674633,西后地
1016,33462.99661601597,3803020.015138603,429.93872019230196,永宁门,248.62791973315822,南门外
1017,33462.99661601597,3803520.015138603,689.7316077415246,永宁门,256.59661142251974,朱雀门
1018,33462.99661601597,3804020.015138603,305.17187219871715,广济街,194.6489669644307,广济街（市信访接待中心）
1019,33462.99661601597,3804520.015138603,342.762378567291,广济街,294.13747317075774,广济街（市信访接待中心）
1020,33462.99661601597,3805020.015138603,674.1470704315946,北大街,359.59657564823476,莲湖公园
1021,33462.99661601597,3805520.015138603,588.6480748896902,北大街,124.94385476420324,莲湖公园
1022,33462.99661601597,3806020.015138603,859.3828248057877,北大街,134.4652755376716,北门外
1023,33462.99661601597,3806520.015138603,646.8573634016019,安远门,26.08178203108836,铁路职业技术学院
1024,33462.99661601597,3807020.015138603,739.856722141632,安远门,139.87968135484473,振华路西口
1025,33462.99661601597,3807520.015138603,760.6300103690238,龙首原,77.86752325069074,文景路农兴路口
1026,33462.99661601597,3808020.015138603,726.8135594728853,龙首原,47.147412593794236,龙首北路文景路口
1027,33462.99661601597,3808520.015138603,988.9175333632778,龙首原,74.27330501632584,文景路方新南路口
1028,33462.99661601597,3809020.015138603,807.5929135138564,大明宫西,76.98979775747833,纬二十九街
1029,33462.99661601597,3809520.015138603,809.2630945514748,大明宫西,91.11934679515993,北二环文景立交南
1030,33462.99661601597,3810020.015138603,1058.9274183979499,青少年中心,95.58338255581401,城北客运站
1031,33462.99661601597,3810520.015138603,809.8241155989585,霸城门,123.49730986562157,文景路凤城二路口
1032,33462.99661601597,3811020.015138603,802.504690848135,霸城门,48.102856406460006,长安医院
1033,33462.99661601597,3811520.015138603,1038.9050754449356,凤城五路,78.55780712533547,交通职业技术学院校本部
1034,33462.99661601597,3812020.015138603,906.7536245594655,凤城五路,69.22203255898118,翁家庄
1035,33462.99661601597,3812520.015138603,796.7077014665434,文景路,132.9154774975539,文景路凤城六路口
1036,33462.99661601597,3813020.015138603,296.71860873138917,文景路,97.18939828577048,文景路凤城七路口
